consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H119,J28,6.46,holdout,0.92517036,0.83122694,0.80923617
H120,J10,9.22,train,0.8428036,0.768091,0.76126695
H120,J15,7.31,train,0.76810247,0.8083685,0.78388953
H120,J16,6.54,train,0.6475328,0.7003677,0.8390999
H120,J30,9.55,train,0.7645169,0.7321889,0.78832364
H1201,J01,6.05,holdout,0.5987073,0.7348521,0.75108683
H1201,J02,7.64,holdout,0.720983,0.75491744,0.8118151
H1201,J10,5.96,holdout,0.70816034,0.85569596,0.7812139
H1201,J30,2.84,holdout,0.6439564,0.7924022,0.69801486
H1203,J02,0.96,holdout,0.6984397,0.58436614,0.6506882
H1203,J03,8.25,holdout,0.8656987,0.7022842,0.6766225
H1203,J20,1.21,holdout,0.72812694,0.64852107,0.70230925
H1203,J26,1.16,holdout,0.75118,0.6203687,0.66824585
H1203,J27,3.18,holdout,0.67839766,0.6452614,0.68967193
H1204,J20,7.95,holdout,0.67864037,0.87297374,0.692537
H1204,J21,7.77,holdout,0.77508116,0.93321705,0.6941324
H1204,J22,5.18,holdout,0.7804997,0.888525,0.65172803
H1204,J23,7.02,holdout,0.89278156,0.8731232,0.692537
H1204,J27,6.42,holdout,0.6370098,0.8214269,0.6941324
H1204,J28,8.08,holdout,0.6903012,0.93321705,0.7596201
H1204,J29,6.84,holdout,0.7034468,0.93321705,0.6941324
H1204,J32,6.12,holdout,0.72332656,0.8731232,0.65172803
H1209,J01,4.33,holdout,0.8208817,0.79068714,0.7724297
H1209,J10,7.63,holdout,0.8492779,0.83210945,0.8130468
H1209,J11,5.79,holdout,0.81964403,0.7575343,0.75654453
H1209,J26,8.34,holdout,0.82892144,0.84394693,0.7716769
H121,J01,8.87,holdout,0.74741924,0.72880495,0.77757436
H121,J03,6.42,holdout,0.77628493,0.72196865,0.778318
H121,J07,6.11,holdout,0.6174835,0.70562583,0.7341813
H121,J09,8.44,holdout,0.7191479,0.7669116,0.7476783
H121,J11,9.5,holdout,0.6478664,0.6287223,0.71868014
H121,J29,4.43,holdout,0.65033054,0.64906925,0.7897408
H121,J30,5.91,holdout,0.6890051,0.8103155,0.88206524
H1213,J01,4.18,train,0.54097044,0.5047442,0.6272681
H1214,J20,9.84,train,0.53680843,0.68644035,0.6384952
H1203,J30,4.09,holdout,0.77725947,0.7549386,0.6403022
H122,J01,10.0,holdout,0.6780808,0.77295935,0.8446437
H122,J02,6.05,holdout,0.691895,0.79693156,0.6740535
H122,J15,8.71,holdout,0.74985754,0.7823592,0.97180015
H122,J26,7.9,holdout,0.66264826,0.80354214,0.76499397
H122,J31,7.35,holdout,0.7230996,0.87974226,0.8234645
H123,J01,7.0,train,0.8804253,0.8145638,0.7560738
H123,J02,6.52,train,0.81206894,0.8839047,0.7560738
H123,J07,6.55,train,0.82045025,0.7507726,0.8299847
H123,J11,6.09,train,0.8804253,0.8382859,0.8299847
H123,J26,8.95,train,0.77653766,0.8583136,0.8299847
H123,J27,8.27,train,0.8717101,0.9004432,0.90923584
H123,J28,6.28,train,0.8610172,0.8382859,0.79430795
H123,J30,8.89,train,0.8356507,0.79265815,0.816148
H124,J03,8.97,holdout,0.98668593,1.0,0.8341923
H124,J15,7.23,holdout,0.79080784,1.0,0.6792585
H124,J26,8.23,holdout,0.7938562,1.0,0.6946901
H124,J29,9.29,holdout,0.8109568,1.0,0.8750424
H124,J30,8.6,holdout,0.81645167,0.8394574,0.6946901
H125,J02,7.07,train,0.775154,0.7368376,0.89710546
H125,J04,3.09,train,0.8960098,0.75627446,0.77571106
H125,J05,5.93,train,0.7680385,0.8137659,0.90581536
H125,J17,6.75,train,0.5843816,0.7174968,0.80790985
H125,J20,5.69,train,0.75192666,0.7886915,0.7306095
H125,J23,7.36,train,0.80711937,0.6788493,0.8431778
H125,J26,3.66,train,0.7579076,0.7848053,0.86181605
H125,J30,6.1,train,0.74567205,0.8146522,0.91175544
H126,J09,5.81,holdout,0.6827942,0.7496785,0.76888275
H126,J15,7.87,holdout,0.7152071,0.8033473,0.7852117
H126,J19,6.8,holdout,0.6834162,0.8127694,0.8882586
H126,J30,7.45,holdout,0.86903673,0.75846756,0.8798008
H127,J01,3.43,train,0.7130672,0.71266925,0.7800797
H127,J02,8.71,train,0.7832049,0.7500715,0.8360324
H127,J03,8.71,train,0.73042274,0.6847276,0.87118936
H127,J06,1.81,train,0.7447437,0.7100656,0.6629566
H127,J09,1.74,train,0.76716036,0.69319725,0.7132269
H127,J10,5.31,train,0.7187154,0.7503352,0.68878424
H127,J24,9.11,train,0.7429265,0.69075584,0.80777943
H127,J26,1.35,train,0.7446265,0.7215834,0.82056016
H127,J29,1.33,train,0.8280915,0.6982522,0.7404603
H127,J30,6.29,train,0.78988516,0.69896233,0.7472606
H127,J31,6.12,train,0.8017535,0.67179215,0.74481314
H128,J01,9.45,train,0.79783,0.83749,0.85064936
H128,J23,7.12,train,0.7653718,0.7188075,0.72640693
H128,J26,9.47,train,0.819787,0.7097907,0.76057065
H128,J29,9.83,train,0.78395706,0.7862726,0.75545484
H129,J01,5.5,train,0.707082,0.76484936,0.8190379
H129,J03,5.12,train,0.6641928,0.7263088,0.8521691
H129,J04,5.18,train,0.7481595,0.7312987,0.76903766
H129,J05,8.0,train,0.6732304,0.7437252,0.84014654
H129,J15,5.1,train,0.6669557,0.73582685,0.7793878
H129,J17,3.63,train,0.627471,0.79376554,0.7448454
H129,J21,5.7,train,0.64958835,0.7420807,0.92547
H129,J25,6.89,train,0.69604564,0.7867305,0.8346128
H129,J27,8.02,train,0.79269886,0.8128632,0.93319684
H130,J01,5.21,holdout,0.9420914,0.71020555,0.74812245
H130,J02,8.88,holdout,1.0,0.76633215,0.7712966
H130,J05,2.81,holdout,0.8295883,0.8233527,0.7743042
H130,J10,5.28,holdout,0.67474437,0.8649729,0.775092
H130,J26,8.31,holdout,0.8604983,0.71973497,0.74203324
H130,J27,7.47,holdout,0.899642,0.59377116,0.9328444
H130,J28,3.8,holdout,0.71490276,0.71973497,0.71899426
H130,J30,6.56,holdout,1.0,0.74274194,0.7934691
H130,J32,8.96,holdout,0.8710602,0.8058412,0.9164359
H132,J02,5.04,train,0.7117578,0.8570147,0.92344904
H132,J10,7.88,train,0.76159334,0.84202164,0.87813914
H132,J14,4.52,train,0.8399772,0.80336547,0.8119166
H132,J15,7.63,train,0.7090519,0.8287772,0.81537765
H132,J19,4.56,train,0.6045346,0.8604599,0.8432371
H132,J27,8.3,train,0.71964145,0.90246797,0.7838815
H133,J01,7.29,train,0.6138479,0.82667613,0.9688861
H133,J02,4.73,train,0.63408077,0.88466465,0.86427414
H133,J17,6.53,train,0.6755645,0.87521285,0.8325254
H133,J19,7.07,train,0.73670506,1.0,0.8868338
H133,J20,7.31,train,0.6401101,1.0,0.9890231
H133,J21,2.96,train,0.6401101,0.8246856,0.81332076
H133,J22,7.13,train,0.66983813,0.86923075,0.7560738
H133,J23,4.54,train,0.7642981,0.83918214,0.8568485
H133,J24,3.74,train,0.6621603,0.83918214,0.8177427
H133,J26,7.17,train,0.6401101,0.8682442,0.7550211
H133,J30,7.01,train,0.6401101,1.0,0.83900154
H133,J31,4.81,train,0.62126046,1.0,0.9118207
H134,J01,6.19,holdout,0.8278096,0.7692111,0.82576203
H134,J04,5.71,holdout,0.6454833,0.8792094,0.69027436
H134,J20,5.46,holdout,0.670564,0.70700836,0.80157685
H134,J28,8.47,holdout,0.8274482,0.8436365,0.85985696
H134,J31,7.1,holdout,0.84636074,0.84530485,0.7777571
H135,J02,9.37,train,0.6998976,0.7706913,0.68191504
H135,J09,8.34,train,0.670491,0.8173846,0.6207962
H135,J24,1.39,train,0.66943336,0.760443,0.6982361
H135,J28,9.78,train,0.6561684,0.81099963,0.7009694
H137,J01,7.0,train,0.7321634,0.80103827,0.9293179
H137,J02,8.02,train,0.78321654,0.7181069,0.8583473
H137,J09,9.51,train,0.79850894,0.8556868,0.748556
H137,J14,1.05,train,0.73139966,0.73184747,0.69673276
H137,J19,6.08,train,0.80529404,0.74343145,0.8739256
H137,J26,8.21,train,0.8151649,0.8556868,0.7775277
H137,J28,9.57,train,0.83027285,0.6998273,0.67263865
H137,J30,9.18,train,0.86294186,0.7714604,0.8582959
H137,J31,8.04,train,0.79411685,0.77219784,0.66714674
H138,J01,8.94,train,0.9317368,0.7943257,0.89283
H138,J10,7.96,train,0.8453526,0.78231347,0.863145
H138,J17,7.8,train,0.8715154,0.85979587,0.8149059
H138,J19,6.62,train,0.928519,0.7818636,0.79452217
H138,J20,8.5,train,0.9237136,0.72065353,0.97292984
H138,J21,9.12,train,0.8022691,0.7752111,0.97292984
H138,J26,9.8,train,0.94964314,0.81474733,0.863145
H138,J29,7.63,train,0.8615126,0.85107636,0.9752411
H138,J30,7.97,train,0.8734824,0.8267821,0.85104537
H138,J31,6.68,train,0.83421373,0.9500301,0.72312915
H139,J01,7.67,train,0.72696084,0.82729846,0.8362304
H139,J10,6.47,train,0.8441704,0.93779296,0.84890467
H139,J20,1.31,train,0.72832036,0.7996603,0.82955956
H139,J28,6.68,train,0.7519602,0.9302919,0.87717366
H140,J02,6.57,train,0.65857065,0.85781777,0.8135946
H140,J09,10.0,train,0.5957233,0.794582,0.95692647
H140,J10,7.14,train,0.5913213,0.7470468,0.78939974
H140,J20,8.97,train,0.6264741,0.8587037,0.76632357
H140,J21,8.88,train,0.7424092,0.78615046,0.7902294
H140,J26,6.73,train,0.704966,0.67067015,0.77964926
H140,J27,5.51,train,0.76294136,0.69518226,0.7686739
H140,J30,4.84,train,0.6330768,0.81148756,0.8268117
H140,J31,4.03,train,0.65857065,0.7306738,0.8079926
H141,J04,4.79,train,0.76813376,0.8077579,0.6611704
H141,J05,0.15,train,0.69249904,0.70835114,0.80383694
H141,J07,4.77,train,0.6418233,0.7373204,0.72692263
H141,J10,5.96,train,0.82702196,0.81410336,0.67396295
H141,J26,8.33,train,0.75517297,0.78338325,0.7539594
H141,J30,9.16,train,0.740442,0.824191,0.7858685
H141,J31,9.72,train,0.7892461,0.8704734,0.6769148
H142,J01,9.53,train,0.8682105,0.7540704,0.73871136
H142,J02,9.62,train,0.89951247,0.77252007,0.9012734
H142,J03,6.83,train,0.7549726,0.74914515,0.6804652
H142,J15,8.72,train,0.6867817,0.8495947,0.7152126
H142,J17,8.05,train,0.7845299,0.8196059,0.879464
H142,J31,8.4,train,0.7623559,0.81147563,0.7279808
H143,J01,5.19,holdout,0.7242826,0.8045949,0.77966005
H143,J03,7.77,holdout,0.6008361,0.8237275,0.75484073
H143,J09,9.85,holdout,0.63220584,0.85521793,0.7944077
H143,J30,6.16,holdout,0.6689157,0.8087909,0.90447146
H143,J31,7.82,holdout,0.6473162,0.71029806,0.9233422
H144,J08,2.76,train,0.6216196,0.8560927,0.82406616
H144,J20,6.25,train,0.67129195,0.84595656,0.9250242
H144,J23,4.09,train,0.714483,0.8291155,0.8095149
H144,J28,7.67,train,0.7471326,0.80298114,0.9738239
H145,J01,8.32,train,0.49878317,0.6282489,0.6098048
H146,J01,3.54,holdout,0.76263976,0.82385933,0.78579736
H146,J02,9.45,holdout,0.7241844,0.8897449,0.78686345
H146,J09,9.75,holdout,0.7376404,0.91203415,0.67100704
H146,J10,8.04,holdout,0.74316514,0.8993064,0.7360476
H146,J15,2.32,holdout,0.7129283,0.81210256,0.7707498
H146,J24,9.48,holdout,0.71448493,0.86708474,0.78358936
H147,J01,9.26,train,0.6474228,0.8267156,0.8485968
H147,J09,8.78,train,0.6232865,0.8371935,0.74625635
H147,J20,6.6,train,0.6655791,0.74443126,0.76693624
H147,J21,7.01,train,0.6403787,0.8441397,0.75745356
H147,J23,8.92,train,0.65795934,0.7998017,0.7877222
H147,J25,8.51,train,0.56939805,0.7643181,0.7888065
H147,J30,9.29,train,0.6457537,0.86923075,0.8495054
H147,J31,9.27,train,0.69973713,0.7977341,0.870623
H148,J02,9.7,train,0.6418005,0.8198234,0.78865695
H148,J09,9.92,train,0.7251145,0.7950033,0.87732387
H148,J23,4.65,train,0.7066443,0.76667017,0.77268136
H148,J26,8.45,train,0.7102567,0.73773617,0.7706861
H148,J27,7.17,train,0.804531,0.7338166,0.8140193
H148,J28,9.27,train,0.6302989,0.76667017,0.78564805
H148,J30,9.12,train,0.8262552,0.87536144,0.8171647
H148,J31,8.84,train,0.6431961,0.883246,1.0
H149,J01,7.12,train,0.8775272,0.9287832,0.9007287
H149,J02,7.45,train,0.808278,0.7122892,0.7988528
H149,J03,6.91,train,0.82083076,0.78501123,0.7458295
H149,J10,8.27,train,0.8482284,0.74519193,0.86234856
H149,J14,1.63,train,0.58659136,0.6976582,0.76967037
H149,J17,4.63,train,0.80270875,0.6855149,0.7766658
H149,J19,0.42,train,0.6137737,0.7330996,0.8326545
H149,J28,7.89,train,0.839872,0.8178929,0.7704186
H149,J30,7.67,train,0.8363241,0.8937987,0.8496971
H149,J31,8.2,train,0.90077424,0.87021756,0.831221
H150,J01,7.95,train,0.69623953,0.7384127,0.87383777
H150,J09,6.98,train,0.6091219,0.6931865,0.9177656
H150,J18,5.16,train,0.6911211,0.76048994,0.8155876
H150,J24,7.12,train,0.75745,0.76048994,0.9001101
H151,J02,8.65,train,0.7022513,0.77126265,0.8926157
H151,J10,9.14,train,0.835461,0.8840116,0.82448363
H151,J22,1.71,train,0.66167194,0.79874295,0.8435532
H151,J23,5.13,train,0.7772471,0.82871747,0.79088736
H151,J31,7.47,train,0.8281442,0.82871747,0.8352488
H152,J02,9.19,train,0.5178429,0.6285131,0.6206046
H152,J27,9.56,train,0.5181644,0.61963093,0.50162804
H152,J28,9.63,train,0.517259,0.5262625,0.53705573
H153,J31,6.69,train,0.57644,0.61981696,0.60970116
H154,J01,8.3,train,0.77250105,0.8348452,0.87926304
H154,J02,1.02,train,0.71870637,0.8348452,0.8529475
H154,J14,3.44,train,0.7381495,0.89607656,0.8677748
H154,J15,0.96,train,0.7337204,0.88424563,0.8419398
H154,J17,1.53,train,0.7829581,0.7637388,0.8430765
H154,J26,6.4,train,0.6773298,0.7393323,0.8137667
H154,J27,8.99,train,0.82473516,0.8355571,0.71984947
H154,J28,0.75,train,0.92775464,0.89531994,0.775234
H155,J15,8.28,train,0.7600008,0.89326435,0.7141509
H155,J16,5.4,train,0.70979434,0.81328684,0.71676606
H155,J30,8.05,train,0.7855471,0.777714,0.8325698
H155,J31,7.93,train,0.78459245,0.8036786,0.72035646
H157,J01,2.19,train,0.6974634,0.79908705,0.6569263
H157,J02,3.39,train,0.6628761,0.77977693,0.7291845
H157,J17,5.82,train,0.72276974,0.8805015,0.71105003
H157,J19,5.9,train,0.6686858,0.8615358,0.8714236
H157,J20,5.8,train,0.630332,0.8103627,0.87726855
H157,J23,2.33,train,0.7306669,0.8488493,0.7784196
H157,J24,6.24,train,0.6210679,0.9213132,0.9416887
H157,J27,7.13,train,0.648855,0.91756386,0.9189483
H157,J29,5.5,train,0.7298689,0.83754826,0.9254099
H158,J02,3.66,train,0.6763897,0.79487634,0.7892658
H158,J10,7.92,train,0.79612374,0.82999265,0.85387707
H158,J20,7.15,train,0.85481805,0.8490926,1.0
H158,J21,7.86,train,0.8127845,0.9069648,0.8587575
H158,J23,9.19,train,0.69357216,0.90609777,0.9668953
H158,J24,8.55,train,0.8344041,0.82999265,0.83196294
H158,J26,3.62,train,0.7090368,0.76828027,0.77216434
H158,J30,9.0,train,0.6816406,0.81187296,0.8788813
H159,J01,6.99,train,0.85828125,0.81275046,0.83565176
H159,J14,7.28,train,0.84548306,0.76467544,0.8449592
H159,J15,8.82,train,0.7441058,0.65756893,0.8941181
H159,J26,5.06,train,0.8667386,0.7980121,0.72381866
H160,J08,5.66,holdout,0.59880346,0.6556102,0.8665316
H160,J25,8.31,holdout,0.8795047,0.92797387,0.92184985
H160,J26,9.71,holdout,0.8604598,0.8594607,0.9209575
H160,J31,8.8,holdout,0.851503,0.78218365,0.88245356
H161,J27,10.0,train,0.9790586,0.9066701,0.8409789
H162,J09,7.77,train,0.6812194,0.8073274,0.8784885
H162,J14,7.53,train,0.6031154,0.8085813,0.81784546
H162,J20,7.9,train,0.6371455,1.0,0.88852906
H162,J22,7.75,train,0.7678888,1.0,0.88158923
H162,J26,7.53,train,0.71403074,0.8360311,0.825711
H162,J28,8.85,train,0.6812194,0.7739173,0.78786194
H162,J30,9.28,train,0.70526516,0.8353001,0.83351094
H163,J01,8.82,train,0.7030411,0.77897835,0.85265625
H163,J02,7.43,train,0.7494892,0.85570645,0.7724895
H163,J09,9.38,train,0.66411424,0.8262705,0.79335773
H163,J15,8.85,train,0.9021739,0.85570645,0.7713642
H163,J17,8.55,train,0.8731331,0.85570645,0.8324667
H163,J19,8.68,train,0.8452776,0.7685402,0.7713642
H163,J26,9.63,train,0.96779823,0.8205309,0.7826698
H163,J27,8.99,train,0.98892665,0.85570645,0.84529614
H163,J28,9.1,train,0.9144461,0.85570645,0.95070624
H163,J31,7.67,train,0.92737055,0.81722426,0.8093529
H164,J01,2.91,train,0.7186471,0.7104664,0.77105093
H164,J08,7.3,train,0.6983365,0.79420096,0.8657174
H164,J09,8.08,train,0.70593774,0.79293877,0.8487952
H164,J17,2.03,train,0.72018135,0.65363216,0.80297714
H165,J01,6.37,train,0.82047105,0.7696028,0.720955
H165,J15,2.32,train,0.70263106,0.7108053,0.72510695
H165,J28,4.44,train,0.65014476,0.73512006,0.7765529
H165,J31,9.17,train,0.8743686,0.84189904,0.7708143
H201,J26,8.77,train,0.8010738,0.92901593,0.8485034
H201,J27,7.93,train,0.74956286,0.88841057,0.82808197
H201,J28,8.09,train,0.8396565,0.92851603,0.8703649
H201,J29,7.49,train,0.84182143,0.869801,0.86581516
H201,J30,8.47,train,0.67159784,0.936005,0.892898
H201,J31,7.13,train,0.8527982,0.85207033,0.7736926
H201,J32,8.82,train,0.7772356,0.9463236,0.83329165
H202,J01,8.59,holdout,0.75125754,0.75719225,0.79505813
H202,J10,7.78,holdout,0.7945336,0.6736119,0.80456436
H202,J26,7.47,holdout,0.73489994,0.70548886,0.6605854
H202,J28,7.79,holdout,0.66605335,0.71918094,0.79302895
H204,J01,7.13,train,0.768415,0.68272626,0.69313765
H204,J10,5.91,train,0.8021656,0.6828954,0.6695274
H204,J25,1.17,train,0.7581996,0.76333225,0.67959917
H204,J26,6.34,train,0.8414178,0.66106313,0.676823
H204,J27,9.18,train,0.7329892,0.6398295,0.6908303
H204,J28,6.73,train,0.7937664,0.6759941,0.760574
H204,J30,4.88,train,0.5849215,0.7553946,0.71976626
H204,J32,7.88,train,0.69915456,0.7031059,0.72242785
H205,J26,2.95,holdout,0.8765563,0.77166766,0.90187085
H205,J27,8.57,holdout,0.7738861,0.8118172,0.73721135
H205,J28,5.9,holdout,0.8782324,0.86167455,0.90801525
H205,J31,6.63,holdout,0.8380669,0.8873508,0.86320317
H206,J01,5.93,train,0.8674334,0.8469417,0.78710186
H206,J20,8.91,train,0.8947083,0.8205079,0.8551413
H206,J21,4.6,train,0.90210646,0.6945056,0.73918706
H206,J31,7.43,train,0.91818535,0.9131577,0.7422924
H207,J01,7.77,train,0.6458532,0.8254564,0.7418226
H207,J02,7.6,train,0.69010097,0.8990822,0.7208483
H207,J20,3.75,train,0.5744899,0.7539634,0.63534975
H207,J21,3.84,train,0.62193644,0.68471885,0.7389134
H207,J22,7.42,train,0.5820302,0.85723484,0.7695787
H207,J23,6.25,train,0.5768163,0.85723484,0.7656707
H207,J26,7.98,train,0.62193644,0.9040739,0.7234467
H207,J32,6.29,train,0.5827914,0.8990822,0.7656707
H208,J01,0.13,train,0.76670915,0.68911934,0.74749684
H208,J26,5.39,train,0.8633752,0.74051964,0.8667425
H208,J27,6.61,train,0.7785086,0.78053486,0.79738224
H208,J31,7.61,train,0.7844328,0.75850093,0.7683531
H209,J01,8.84,train,0.8353904,0.8655077,0.8008074
H209,J10,8.82,train,0.8762209,0.8658044,0.81077814
H209,J28,1.72,train,0.83734715,0.80362284,0.74917865
H209,J31,4.42,train,0.8775543,0.86984795,0.8324381
H209,J32,6.91,train,0.8410784,0.79854596,0.8246629
H210,J01,6.19,holdout,0.6541189,0.59584033,0.6010711
H211,J01,6.43,train,0.5387213,0.8221561,0.7755909
H211,J02,1.98,train,0.59846604,0.7386925,0.7667928
H211,J10,6.88,train,0.5499284,0.89688116,0.7755909
H211,J24,6.33,train,0.5758555,0.75167286,0.7465991
H212,J01,6.41,train,0.6415576,0.7110111,0.70152026
H212,J02,8.05,train,0.65485495,0.64762926,0.7358525
H212,J03,6.56,train,0.6765834,0.7212979,0.7081373
H212,J09,8.12,train,0.6401861,0.71670943,0.70712066
H212,J10,9.22,train,0.63005185,0.73715365,0.6844871
H212,J11,7.42,train,0.64146763,0.670766,0.7121055
H212,J15,4.13,train,0.64846003,0.6790681,0.7242295
H212,J17,8.02,train,0.65297794,0.6971686,0.70591855
H212,J24,8.9,train,0.71933734,0.6984246,0.7176343
H212,J25,7.97,train,0.67716736,0.69762206,0.7121055
H212,J26,8.96,train,0.67775613,0.61016333,0.67268956
H212,J30,4.61,train,0.66817844,0.7215342,0.6720418
H212,J31,6.29,train,0.66517013,0.73284864,0.6998746
H214,J01,5.1,train,0.68495166,0.8179766,0.7819687
H214,J02,5.27,train,0.55798995,0.73285544,0.7356922
H214,J10,4.88,train,0.77860194,0.68271315,0.83090085
H214,J11,2.96,train,0.63288784,0.70264894,0.7435552
H214,J17,5.05,train,0.6515061,0.81507844,0.82470095
H214,J27,6.19,train,0.64482486,0.81507844,0.86847603
H214,J28,6.99,train,0.6904614,0.84008443,0.8198642
H214,J31,7.22,train,0.5994235,0.6864457,0.8416482
H217,J01,5.66,train,0.78902775,0.7335656,0.94752896
H217,J02,7.75,train,0.78746724,0.8837477,0.9050531
H217,J20,5.35,train,0.83420026,0.8577571,0.8117265
H217,J22,7.66,train,0.7291043,0.9011835,0.8286613
H217,J25,8.25,train,0.5959057,0.8386733,0.9051061
H217,J31,3.88,train,0.66853666,0.84262496,0.8917452
H219,J20,8.09,train,0.72867244,0.7878098,0.82469547
H219,J23,2.23,train,0.7656472,0.76094395,0.6632997
H219,J28,9.57,train,0.7566798,0.8209531,0.842476
H219,J31,3.24,train,0.76228374,0.80883086,0.8055707
H220,J01,8.44,holdout,0.6356852,0.7918779,0.77104354
H220,J02,7.79,holdout,0.64669657,0.88499594,0.7760247
H220,J10,8.63,holdout,0.6635376,0.88499594,0.77104354
H220,J23,5.62,holdout,0.62893915,0.88499594,0.7700543
H220,J28,8.49,holdout,0.64669657,0.834159,0.77104354
H220,J29,8.51,holdout,0.6395397,0.88499594,0.93415886
H221,J11,6.5,train,0.5574637,0.657331,0.61774534
H221,J24,7.39,train,0.5792267,0.63597167,0.55189496
H222,J02,8.09,train,0.8530358,0.8515759,0.9217476
H222,J21,8.82,train,0.7393719,0.85473096,0.7873591
H222,J22,4.97,train,0.65934443,0.79915714,0.82078224
H222,J31,8.06,train,0.7173711,0.81732816,0.8425033
H222,J32,9.34,train,0.8515315,0.8723104,0.9232254
H223,J04,4.27,holdout,0.6998629,0.7471238,0.7493882
H223,J11,8.07,holdout,0.7223353,0.77387327,0.8008523
H223,J20,3.75,holdout,0.7234745,0.767563,0.8189019
H223,J21,6.48,holdout,0.64749444,0.9000382,0.7934966
H223,J22,2.99,holdout,0.715899,0.8224547,0.8189019
H223,J23,3.59,holdout,0.69947004,0.7919148,0.82561374
H223,J26,7.81,holdout,0.7484,0.872998,0.84801966
H223,J27,7.42,holdout,0.67185116,0.7636238,0.8701311
H223,J28,7.89,holdout,0.7690954,0.78066313,0.7360836
H226,J01,5.17,train,0.75012875,0.83887416,0.7375302
H226,J09,9.57,train,0.91241395,0.9681982,0.8817986
H226,J27,7.7,train,0.78837013,0.83246577,0.75393295
H226,J30,8.47,train,0.7783909,0.8541093,0.8632483
H227,J09,3.73,train,0.80645996,0.66879904,0.7421018
H227,J10,5.6,train,0.8485023,0.6536704,0.7405726
H227,J15,2.79,train,0.8545243,0.69845283,0.7327864
H227,J17,1.81,train,0.7896365,0.68358517,0.72137547
H227,J26,6.82,train,0.82511544,0.6599346,0.7681
H227,J30,6.43,train,0.81899077,0.73906994,0.85002506
H228,J02,6.77,train,0.7989967,0.7064942,0.78217185
H228,J04,1.49,train,0.66243804,0.735875,0.80845535
H228,J05,2.13,train,0.7561681,0.7176297,0.81214213
H228,J22,0.77,train,0.70931375,0.72372854,0.8120443
H228,J23,8.19,train,0.8123476,0.7418108,0.729265
H228,J29,5.63,train,0.73676354,0.7792783,0.740918
H228,J30,7.95,train,0.7437073,0.87636024,0.6525017
H228,J31,2.31,train,0.65730023,0.7818661,0.75200033
H229,J01,0.33,train,0.6900298,0.74777734,0.61228883
H229,J02,9.49,train,0.7792232,0.84555024,0.62800086
H229,J10,9.6,train,0.77875805,0.76458,0.6591711
H229,J26,8.54,train,0.8519531,0.73885584,0.675403
H230,J21,6.82,train,0.6399392,0.59287894,0.6005522
H231,J02,7.62,train,0.8670519,0.8377537,0.8435878
H231,J09,2.99,train,0.79646575,0.76795197,0.6752775
H231,J11,7.69,train,0.8856275,0.8295409,0.92677104
H231,J26,7.47,train,0.85671556,0.8042399,0.9057474
H231,J28,6.37,train,0.90763867,0.820918,0.85346174
H231,J31,4.92,train,0.8789427,0.7257477,0.74393046
H232,J01,5.68,train,0.65076375,0.7164221,0.6569308
H232,J02,8.13,train,0.6594174,0.75459665,0.8326858
H232,J04,2.34,train,0.56776476,0.6830925,0.65282625
H232,J05,3.95,train,0.790839,0.78409266,0.63590646
H233,J07,5.14,holdout,0.47527808,0.62596154,0.5073277
H234,J01,4.71,train,0.78639174,0.80221504,0.7316544
H234,J02,6.24,train,0.8634066,0.8043867,0.8744417
H234,J03,8.87,train,0.85039586,0.83291066,0.85888684
H234,J21,3.01,train,0.7542114,0.8259392,0.8119109
H234,J22,7.46,train,0.7749342,0.815151,0.86476904
H234,J27,2.77,train,0.85727745,0.83758056,0.786241
H234,J29,6.74,train,0.8174788,0.8222241,0.7781277
H237,J02,7.65,train,0.7604243,0.91181076,0.8720381
H237,J03,4.52,train,0.8314992,0.7594541,0.7158644
H237,J09,3.86,train,0.7397895,0.70858586,0.7990281
H237,J10,2.75,train,0.77867204,0.7931795,0.8121881
H237,J11,1.91,train,0.7405282,0.7325577,0.76510614
H237,J20,5.01,train,0.73652303,0.78600913,0.7602601
H237,J22,7.01,train,0.7579297,0.93031573,0.68342423
H237,J23,3.99,train,0.6716335,0.92446995,0.82035065
H237,J28,5.52,train,0.8067086,0.87762,0.8130796
H237,J32,5.56,train,0.7782918,0.77489674,0.87385195
H238,J01,9.47,train,0.8517562,0.74032307,0.80619466
H238,J02,1.53,train,0.6760559,0.72889507,0.75153935
H238,J10,9.36,train,0.7759053,0.8121218,0.8009962
H238,J26,8.44,train,0.7944858,0.8039833,0.76836336
H238,J27,9.57,train,0.74862397,0.7731092,0.75372875
H238,J28,8.44,train,0.8610177,0.77232146,0.7757176
H238,J29,4.48,train,0.76736665,0.6923607,0.7422712
H238,J30,1.87,train,0.8800872,0.7856947,0.74164927
H238,J31,0.7,train,0.6644423,0.69139266,0.75814074
H239,J02,6.4,train,0.58625484,0.8295136,0.81040794
H239,J03,4.84,train,0.74776304,0.7970475,0.85750604
H239,J07,3.48,train,0.7473149,0.8804404,0.8316779
H239,J09,9.33,train,0.74068594,0.8552254,0.66405845
H239,J11,5.9,train,0.677334,0.71168613,0.76049674
H239,J20,9.57,train,0.7576899,0.8791807,0.67169726
H239,J21,7.07,train,0.8517475,0.86817205,0.8021395
H239,J26,4.6,train,0.6061924,0.86914533,0.82580626
H239,J29,2.58,train,0.6073218,0.82782304,0.66275144
H239,J32,6.92,train,0.8590738,0.85772014,0.8782862
