consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H119,J27,3.56,holdout,0.838727,0.6905824,0.7482695
H119,J28,6.46,holdout,0.90054244,0.7324842,0.7710477
H120,J10,9.22,train,0.825346,0.7379564,0.7105994
H120,J15,7.31,train,0.7486627,0.7538589,0.7463559
H120,J16,6.54,train,0.59239125,0.62815195,0.8159892
H120,J30,9.55,train,0.74206996,0.6401272,0.7386598
H1201,J01,6.05,holdout,0.54763764,0.61400294,0.67911863
H1201,J02,7.64,holdout,0.66711575,0.6143832,0.7460707
H1201,J10,5.96,holdout,0.65169096,0.74289167,0.7372855
H1201,J30,2.84,holdout,0.582884,0.6813042,0.6207926
H1203,J02,0.96,holdout,0.65320647,0.50889647,0.43380034
H1203,J03,8.25,holdout,0.844716,0.5994918,0.40496027
H1203,J20,1.21,holdout,0.6898916,0.5809486,0.44058296
H1203,J26,1.16,holdout,0.7094168,0.5229378,0.40793046
H1203,J27,3.18,holdout,0.6213838,0.5615023,0.41806048
H1204,J20,7.95,holdout,0.590358,0.8036384,0.563088
H1204,J21,7.77,holdout,0.7281147,0.9098772,0.5521754
H1204,J22,5.18,holdout,0.7037225,0.8549099,0.521049
H1204,J23,7.02,holdout,0.8598162,0.7967295,0.563088
H1204,J27,6.42,holdout,0.53128064,0.7480895,0.5521754
H1204,J28,8.08,holdout,0.6290078,0.9098772,0.6564614
H1204,J29,6.84,holdout,0.6401013,0.9098772,0.5521754
H1204,J32,6.12,holdout,0.64537084,0.7967295,0.521049
H1209,J01,4.33,holdout,0.7839382,0.7035128,0.5606618
H1209,J10,7.63,holdout,0.8246044,0.76067054,0.67501354
H1209,J11,5.79,holdout,0.7921065,0.6873051,0.5685363
H1209,J26,8.34,holdout,0.80576736,0.78156114,0.61955583
H121,J01,8.87,holdout,0.70936835,0.667422,0.75927067
H121,J03,6.42,holdout,0.69762325,0.64545196,0.74262357
H121,J07,6.11,holdout,0.5366069,0.64867175,0.68433344
H121,J09,8.44,holdout,0.6756357,0.6503618,0.72150934
H121,J11,9.5,holdout,0.50085884,0.53600085,0.6499034
H121,J29,4.43,holdout,0.51046884,0.56402934,0.7293314
H121,J30,5.91,holdout,0.6360931,0.7650516,0.8540336
H1213,J01,4.18,train,0.60749865,0.5405622,0.5263295
H1214,J20,9.84,train,0.5504601,0.66266465,0.5275074
H1203,J30,4.09,holdout,0.7434491,0.70638824,0.4306233
H122,J01,10.0,holdout,0.62679696,0.64085126,0.74832094
H122,J02,6.05,holdout,0.6528785,0.6872299,0.57367676
H122,J15,8.71,holdout,0.71862817,0.78044397,0.9256343
H122,J26,7.9,holdout,0.523815,0.53115016,0.5536349
H122,J31,7.35,holdout,0.6870557,0.7949947,0.7450924
H123,J01,7.0,train,0.85922694,0.8107121,0.65741575
H123,J02,6.52,train,0.7843225,0.8734023,0.65741575
H123,J07,6.55,train,0.7755202,0.74452883,0.7400267
H123,J11,6.09,train,0.85922694,0.8331266,0.7400267
H123,J26,8.95,train,0.73586017,0.84973514,0.7400267
H123,J27,8.27,train,0.845299,0.8831694,0.8673692
H123,J28,6.28,train,0.84358424,0.8331266,0.7840315
H123,J30,8.89,train,0.8019042,0.7865731,0.66167927
H124,J03,8.97,holdout,0.9819055,1.0,0.80245847
H124,J15,7.23,holdout,0.7343304,1.0,0.57020986
H124,J26,8.23,holdout,0.752597,1.0,0.5839896
H124,J29,9.29,holdout,0.77482677,1.0,0.8378061
H124,J30,8.6,holdout,0.767717,0.75878423,0.5839896
H125,J02,7.07,train,0.7262221,0.6880833,0.87677574
H125,J04,3.09,train,0.881202,0.69386756,0.73705566
H125,J05,5.93,train,0.73145354,0.77938473,0.88160074
H125,J17,6.75,train,0.38372496,0.66976404,0.77045166
H125,J20,5.69,train,0.7004434,0.75465906,0.6777842
H125,J23,7.36,train,0.768204,0.6389492,0.79536057
H125,J26,3.66,train,0.721632,0.73602474,0.83195704
H125,J30,6.1,train,0.69641864,0.78344303,0.8876892
H126,J09,5.81,holdout,0.6070181,0.60228884,0.7197629
H126,J15,7.87,holdout,0.63991946,0.65279025,0.73579067
H126,J19,6.8,holdout,0.61336505,0.6784478,0.84855956
H126,J30,7.45,holdout,0.83280444,0.6163668,0.8432543
H127,J01,3.43,train,0.66436046,0.6435287,0.733799
H127,J02,8.71,train,0.7498909,0.6674068,0.8010896
H127,J03,8.71,train,0.68307316,0.5959485,0.7997154
H127,J06,1.81,train,0.7018206,0.6279716,0.6078912
H127,J09,1.74,train,0.72537893,0.60556746,0.64790326
H127,J10,5.31,train,0.67566735,0.65165734,0.6388003
H127,J24,9.11,train,0.7034054,0.6110456,0.7723384
H127,J26,1.35,train,0.7049134,0.59485877,0.78614795
H127,J29,1.33,train,0.79878354,0.6008607,0.6932386
H127,J30,6.29,train,0.75435686,0.5078758,0.6869494
H127,J31,6.12,train,0.7647274,0.57433426,0.70452833
H128,J01,9.45,train,0.7488967,0.75116265,0.75113004
H128,J23,7.12,train,0.73120916,0.57656425,0.6203598
H128,J26,9.47,train,0.7914643,0.57918507,0.6338731
H128,J29,9.83,train,0.75546724,0.6534588,0.6327507
H129,J01,5.5,train,0.6526996,0.6417039,0.7488232
H129,J03,5.12,train,0.61341006,0.57015216,0.82978153
H129,J04,5.18,train,0.697971,0.52421504,0.69314396
H129,J05,8.0,train,0.6008827,0.5543365,0.83123267
H129,J15,5.1,train,0.6249486,0.5679775,0.72622955
H129,J17,3.63,train,0.54599917,0.6838956,0.7031153
H129,J21,5.7,train,0.57124454,0.6305375,0.9268442
H129,J25,6.89,train,0.6279217,0.6139845,0.8342948
H129,J27,8.02,train,0.7522125,0.6813745,0.9106849
H130,J01,5.21,holdout,0.9194704,0.63369673,0.72669494
H130,J02,8.88,holdout,1.0,0.74123114,0.7330378
H130,J05,2.81,holdout,0.79081243,0.75279284,0.6232989
H130,J10,5.28,holdout,0.6194993,0.8004588,0.72059906
H130,J26,8.31,holdout,0.8548741,0.5986227,0.7117474
H130,J27,7.47,holdout,0.89041144,0.48985058,0.9107584
H130,J28,3.8,holdout,0.6228198,0.5986227,0.68804264
H130,J30,6.56,holdout,1.0,0.6970775,0.7514683
H130,J32,8.96,holdout,0.8418427,0.7875146,0.8983067
H132,J02,5.04,train,0.68436027,0.86226285,0.91579497
H132,J10,7.88,train,0.7193183,0.75723284,0.86609983
H132,J14,4.52,train,0.79392743,0.7442952,0.7979336
H132,J15,7.63,train,0.65240884,0.8367912,0.80235153
H132,J19,4.56,train,0.5418384,0.8685605,0.84848344
H132,J27,8.3,train,0.6714102,0.7781081,0.77196586
H133,J01,7.29,train,0.4685512,0.6719518,0.9335551
H133,J02,4.73,train,0.4792744,0.7261654,0.8341404
H133,J17,6.53,train,0.6230248,0.74098504,0.7437612
H133,J19,7.07,train,0.6879492,1.0,0.83760715
H133,J20,7.31,train,0.5116701,1.0,0.95135665
H133,J21,2.96,train,0.5116701,0.721094,0.79524434
H133,J22,7.13,train,0.57371163,0.7812977,0.65741575
H133,J23,4.54,train,0.7173074,0.6924401,0.8832935
H133,J24,3.74,train,0.5734947,0.6924401,0.70529294
H133,J26,7.17,train,0.5116701,0.7000594,0.6590408
H133,J30,7.01,train,0.5116701,1.0,0.7652649
H133,J31,4.81,train,0.5671563,1.0,0.88991326
H134,J01,6.19,holdout,0.8051913,0.67391086,0.8070251
H134,J04,5.71,holdout,0.59788895,0.8340645,0.65163374
H134,J20,5.46,holdout,0.6448224,0.6308218,0.7655488
H134,J28,8.47,holdout,0.79747283,0.80612755,0.8391652
H134,J31,7.1,holdout,0.80871016,0.78984547,0.748378
H135,J02,9.37,train,0.55470324,0.6495852,0.44309467
H135,J09,8.34,train,0.5610274,0.6846689,0.42250618
H135,J24,1.39,train,0.565475,0.66091305,0.44967213
H135,J28,9.78,train,0.5116874,0.66762817,0.54969317
H137,J01,7.0,train,0.65071064,0.71580976,0.9015951
H137,J02,8.02,train,0.7371192,0.6332532,0.8128885
H137,J09,9.51,train,0.7665472,0.76135516,0.70014083
H137,J14,1.05,train,0.6495529,0.6094754,0.5920785
H137,J19,6.08,train,0.7568909,0.6130967,0.79337883
H137,J26,8.21,train,0.7658992,0.76135516,0.7130712
H137,J28,9.57,train,0.8099957,0.6467391,0.61205024
H137,J30,9.18,train,0.8249482,0.714503,0.8145148
H137,J31,8.04,train,0.7413713,0.6511227,0.59694874
H138,J01,8.94,train,0.91377497,0.6996075,0.8537715
H138,J10,7.96,train,0.7931557,0.74768007,0.81977195
H138,J17,7.8,train,0.83202577,0.82642883,0.7344404
H138,J19,6.62,train,0.90362275,0.73185885,0.70923525
H138,J20,8.5,train,0.8965267,0.66660434,0.94381857
H138,J21,9.12,train,0.73400956,0.7278745,0.94381857
H138,J26,9.8,train,0.92762154,0.7620851,0.81977195
H138,J29,7.63,train,0.8466939,0.810745,0.9584246
H138,J30,7.97,train,0.8471413,0.77051187,0.7766725
H138,J31,6.68,train,0.78291386,0.9389784,0.5872563
H139,J01,7.67,train,0.68759155,0.7270494,0.76489073
H139,J10,6.47,train,0.8207864,0.8819662,0.73783094
H139,J20,1.31,train,0.6835891,0.6787201,0.67562085
H139,J28,6.68,train,0.70523953,0.74639785,0.7827305
H140,J02,6.57,train,0.49017084,0.82087207,0.72255826
H140,J09,10.0,train,0.4972667,0.72985697,0.95065916
H140,J10,7.14,train,0.49222648,0.7033917,0.7645993
H140,J20,8.97,train,0.5075293,0.8018046,0.7134738
H140,J21,8.88,train,0.6736306,0.6736331,0.72123575
H140,J26,6.73,train,0.63025284,0.55688906,0.6081819
H140,J27,5.51,train,0.68253374,0.6791461,0.57926923
H140,J30,4.84,train,0.51709545,0.7211537,0.7011988
H140,J31,4.03,train,0.49017084,0.60985255,0.7671956
H141,J04,4.79,train,0.6881499,0.75052315,0.4986202
H141,J05,0.15,train,0.6393519,0.6124023,0.63892114
H141,J07,4.77,train,0.58433765,0.6046731,0.5995091
H141,J10,5.96,train,0.77090985,0.7534214,0.62123096
H141,J26,8.33,train,0.69919634,0.7489434,0.73478675
H141,J30,9.16,train,0.6608156,0.75424844,0.74503845
H141,J31,9.72,train,0.7593576,0.81543756,0.48048797
H142,J01,9.53,train,0.82035553,0.6603699,0.6846251
H142,J02,9.62,train,0.8585976,0.7087083,0.8756608
H142,J03,6.83,train,0.6993153,0.6316495,0.5893445
H142,J15,8.72,train,0.63594973,0.7685388,0.64919364
H142,J17,8.05,train,0.7233747,0.70652634,0.81603813
H142,J31,8.4,train,0.7043481,0.7535397,0.6587212
H143,J01,5.19,holdout,0.6845014,0.73407036,0.6923463
H143,J03,7.77,holdout,0.55245435,0.7796515,0.6619917
H143,J09,9.85,holdout,0.5811175,0.82035553,0.73732394
H143,J30,6.16,holdout,0.62074345,0.71624285,0.85334337
H143,J31,7.82,holdout,0.60773903,0.5912395,0.8805655
H144,J08,2.76,train,0.58058256,0.73510194,0.8055639
H144,J20,6.25,train,0.56086946,0.6585605,0.9386128
H144,J23,4.09,train,0.6901455,0.7178136,0.6962469
H144,J28,7.67,train,0.7083514,0.6446004,0.92803884
H145,J01,8.32,train,0.5441379,0.6360211,0.649505
H146,J01,3.54,holdout,0.7046641,0.68173146,0.66245335
H146,J02,9.45,holdout,0.6721281,0.80370593,0.66413164
H146,J09,9.75,holdout,0.7037635,0.8244768,0.54052234
H146,J10,8.04,holdout,0.69302213,0.7213546,0.58124113
H146,J15,2.32,holdout,0.6072378,0.65223,0.68432873
H146,J24,9.48,holdout,0.6122248,0.69249,0.6305859
H147,J01,9.26,train,0.60797477,0.6700454,0.8295582
H147,J09,8.78,train,0.5477251,0.6927561,0.7324969
H147,J20,6.6,train,0.5836083,0.5798764,0.75086343
H147,J21,7.01,train,0.5782993,0.626214,0.7382053
H147,J23,8.92,train,0.60043,0.6389375,0.7801143
H147,J25,8.51,train,0.4947287,0.6118081,0.77769285
H147,J30,9.29,train,0.5976778,0.7812977,0.8371675
H147,J31,9.27,train,0.6416721,0.56425023,0.8641512
H148,J02,9.7,train,0.5784658,0.7001656,0.67265433
H148,J09,9.92,train,0.680323,0.6589905,0.7808236
H148,J23,4.65,train,0.6609633,0.642969,0.6669868
H148,J26,8.45,train,0.6652975,0.6390698,0.6406605
H148,J27,7.17,train,0.7819135,0.6763983,0.6833166
H148,J28,9.27,train,0.59927243,0.642969,0.6409509
H148,J30,9.12,train,0.78025997,0.7771481,0.67834914
H148,J31,8.84,train,0.56596285,0.8201921,0.99999994
H149,J01,7.12,train,0.8639229,0.8417798,0.8522699
H149,J02,7.45,train,0.7758716,0.58982706,0.6878698
H149,J03,6.91,train,0.7620392,0.57847404,0.65845513
H149,J10,8.27,train,0.8315263,0.62415564,0.8360534
H149,J14,1.63,train,0.5232676,0.5883212,0.64411634
H149,J17,4.63,train,0.7775289,0.5908817,0.6982151
H149,J19,0.42,train,0.54542905,0.63402295,0.703364
H149,J28,7.89,train,0.81415945,0.7329941,0.5956807
H149,J30,7.67,train,0.8225676,0.81803155,0.7788973
H149,J31,8.2,train,0.89320266,0.87385464,0.7444626
H150,J01,7.95,train,0.6647453,0.74459755,0.7874544
H150,J09,6.98,train,0.5655658,0.6597739,0.87514144
H150,J18,5.16,train,0.6615557,0.75885874,0.7147779
H150,J24,7.12,train,0.73170877,0.75885874,0.8423736
H151,J02,8.65,train,0.6621698,0.7022681,0.84955513
H151,J10,9.14,train,0.82227767,0.8237771,0.7854018
H151,J22,1.71,train,0.61328113,0.75938046,0.7489406
H151,J23,5.13,train,0.7580542,0.7966064,0.73138344
H151,J31,7.47,train,0.8189539,0.7966064,0.7977242
H152,J02,9.19,train,0.5904896,0.59714144,0.48994687
H152,J27,9.56,train,0.578251,0.6208174,0.49756694
H152,J28,9.63,train,0.49679595,0.5069342,0.5383988
H153,J31,6.69,train,0.6582525,0.62478197,0.5785595
H154,J01,8.3,train,0.73227334,0.66883093,0.83848244
H154,J02,1.02,train,0.63834727,0.66883093,0.82779527
H154,J14,3.44,train,0.6835942,0.8791833,0.8450009
H154,J15,0.96,train,0.67122877,0.88659984,0.8279369
H154,J17,1.53,train,0.75272846,0.4917887,0.7892549
H154,J26,6.4,train,0.608674,0.66280967,0.76815844
H154,J27,8.99,train,0.80487967,0.7447399,0.6632547
H154,J28,0.75,train,0.91009784,0.7222196,0.73463845
H155,J15,8.28,train,0.7073102,0.83459514,0.61928785
H155,J16,5.4,train,0.6290243,0.7520007,0.6334652
H155,J30,8.05,train,0.73853713,0.7149279,0.7914908
H155,J31,7.93,train,0.74000907,0.68202704,0.6476344
H157,J01,2.19,train,0.6795463,0.7174073,0.61287403
H157,J02,3.39,train,0.6329975,0.68757546,0.67922956
H157,J17,5.82,train,0.68890697,0.78447187,0.65991014
H157,J19,5.9,train,0.61885345,0.7991135,0.8484062
H157,J20,5.8,train,0.6029426,0.70375013,0.8356862
H157,J23,2.33,train,0.70857394,0.81594205,0.73681265
H157,J24,6.24,train,0.59966546,0.9054214,0.9347189
H157,J27,7.13,train,0.6047844,0.8300396,0.90540874
H157,J29,5.5,train,0.7064197,0.7329051,0.9087212
H158,J02,3.66,train,0.6144872,0.7182801,0.756673
H158,J10,7.92,train,0.73680186,0.7322458,0.8286977
H158,J20,7.15,train,0.8318732,0.7838823,1.0
H158,J21,7.86,train,0.7851178,0.8356056,0.80437344
H158,J23,9.19,train,0.64283323,0.83687,0.9520062
H158,J24,8.55,train,0.8005328,0.7322458,0.7882274
H158,J26,3.62,train,0.63464177,0.6536994,0.7269799
H158,J30,9.0,train,0.61815536,0.69892013,0.84227324
H159,J01,6.99,train,0.8358565,0.78991103,0.8136892
H159,J14,7.28,train,0.82372236,0.74072015,0.8133404
H159,J15,8.82,train,0.7165344,0.61902523,0.87200177
H159,J26,5.06,train,0.8426863,0.7603304,0.6849815
H160,J08,5.66,holdout,0.541274,0.5262638,0.85209084
H160,J25,8.31,holdout,0.8755634,0.8994106,0.8900577
H160,J26,9.71,holdout,0.81181973,0.76960963,0.8942766
H160,J31,8.8,holdout,0.8339989,0.7323389,0.84660614
H161,J27,10.0,train,0.97239333,0.8574854,0.78676224
H162,J09,7.77,train,0.53665066,0.71806073,0.8076326
H162,J14,7.53,train,0.5051384,0.6848304,0.7463561
H162,J20,7.9,train,0.51794916,1.0,0.81010675
H162,J22,7.75,train,0.6942854,1.0,0.8478274
H162,J26,7.53,train,0.5625945,0.7868041,0.7643496
H162,J28,8.85,train,0.53665066,0.6418816,0.69660807
H162,J30,9.28,train,0.55727506,0.7252461,0.72994727
H163,J01,8.82,train,0.6649468,0.65101373,0.7756836
H163,J02,7.43,train,0.72823656,0.7991501,0.6701532
H163,J09,9.38,train,0.6054082,0.68958056,0.6934527
H163,J15,8.85,train,0.8850447,0.7991501,0.5144401
H163,J17,8.55,train,0.8639716,0.7991501,0.7198539
H163,J19,8.68,train,0.8238169,0.66130185,0.5144401
H163,J26,9.63,train,0.9566431,0.70597804,0.5106976
H163,J27,8.99,train,0.98176974,0.7991501,0.79401875
H163,J28,9.1,train,0.8876196,0.7991501,0.9176238
H163,J31,7.67,train,0.9123642,0.70089126,0.656999
H164,J01,2.91,train,0.6567596,0.6472522,0.6997413
H164,J08,7.3,train,0.6571797,0.7487666,0.7740364
H164,J09,8.08,train,0.6600502,0.74638844,0.7694602
H164,J17,2.03,train,0.6813722,0.5652037,0.7598714
H165,J01,6.37,train,0.7710999,0.73342764,0.6622747
H165,J15,2.32,train,0.64476126,0.61291075,0.6826825
H165,J28,4.44,train,0.5810678,0.6672997,0.7034799
H165,J31,9.17,train,0.84807694,0.805787,0.7324326
H201,J26,8.77,train,0.7299562,0.90560734,0.7084422
H201,J27,7.93,train,0.673967,0.7910116,0.7211329
H201,J28,8.09,train,0.7812562,0.9113387,0.80005646
H201,J29,7.49,train,0.79552054,0.84449124,0.80225754
H201,J30,8.47,train,0.60087466,0.89889276,0.8491169
H201,J31,7.13,train,0.80047715,0.7386564,0.6550819
H201,J32,8.82,train,0.71290296,0.92408967,0.7584714
H202,J01,8.59,holdout,0.6658451,0.67043424,0.6807369
H202,J10,7.78,holdout,0.7524119,0.5550591,0.7087773
H202,J26,7.47,holdout,0.68349385,0.5693199,0.5485346
H202,J28,7.79,holdout,0.5621474,0.61497104,0.7380395
H204,J01,7.13,train,0.7179047,0.50075036,0.518385
H204,J10,5.91,train,0.7636051,0.5946642,0.53061104
H204,J25,1.17,train,0.702492,0.6934943,0.63242245
H204,J26,6.34,train,0.7907753,0.52806395,0.57442343
H204,J27,9.18,train,0.63774145,0.4676027,0.60379064
H204,J28,6.73,train,0.7662226,0.5286517,0.7162094
H204,J30,4.88,train,0.4909143,0.6780399,0.5535558
H204,J32,7.88,train,0.6280381,0.5462182,0.6040973
H205,J26,2.95,holdout,0.83105385,0.74012953,0.85964096
H205,J27,8.57,holdout,0.7470635,0.7693739,0.6477836
H205,J28,5.9,holdout,0.8441217,0.8213825,0.82752633
H205,J31,6.63,holdout,0.7616875,0.8435061,0.6708373
H206,J01,5.93,train,0.84487796,0.8025898,0.7441955
H206,J20,8.91,train,0.86545587,0.7720533,0.8277794
H206,J21,4.6,train,0.8899445,0.6397083,0.68325776
H206,J31,7.43,train,0.9093672,0.88259447,0.693993
H207,J01,7.77,train,0.581921,0.7729621,0.6896283
H207,J02,7.6,train,0.633839,0.8568715,0.6451361
H207,J20,3.75,train,0.48477155,0.6849368,0.6034819
H207,J21,3.84,train,0.5354105,0.5962603,0.7483257
H207,J22,7.42,train,0.49333873,0.8090455,0.7202351
H207,J23,6.25,train,0.5047754,0.8090455,0.7153677
H207,J26,7.98,train,0.5354105,0.86133754,0.64820844
H207,J32,6.29,train,0.4951014,0.8568715,0.7153677
H208,J01,0.13,train,0.7498129,0.6253276,0.6795095
H208,J26,5.39,train,0.83448124,0.713259,0.8202758
H208,J27,6.61,train,0.7467617,0.75312746,0.7460317
H208,J31,7.61,train,0.767704,0.72736484,0.7313881
H209,J01,8.84,train,0.80620545,0.7716756,0.69153535
H209,J10,8.82,train,0.85347426,0.7396859,0.7742558
H209,J28,1.72,train,0.809971,0.7122023,0.7256232
H209,J31,4.42,train,0.8734338,0.8252419,0.8063265
H209,J32,6.91,train,0.8112637,0.7198849,0.79311585
H210,J01,6.19,holdout,0.5577692,0.5342121,0.46324638
H211,J01,6.43,train,0.44378147,0.7560319,0.5519812
H211,J02,1.98,train,0.51148885,0.6644436,0.6102996
H211,J10,6.88,train,0.47232297,0.77164596,0.5519812
H211,J24,6.33,train,0.49103004,0.49564964,0.60960996
H212,J01,6.41,train,0.4937479,0.48364225,0.5024072
H212,J02,8.05,train,0.50964284,0.43275914,0.5138131
H212,J03,6.56,train,0.5457939,0.52710176,0.517052
H212,J09,8.12,train,0.50291795,0.48174685,0.55412394
H212,J10,9.22,train,0.48742452,0.49212986,0.4580741
H212,J11,7.42,train,0.5042103,0.44104365,0.50093806
H212,J15,4.13,train,0.49153763,0.48713252,0.49431622
H212,J17,8.02,train,0.5110562,0.52739024,0.44961652
H212,J24,8.9,train,0.5590714,0.46743703,0.5784658
H212,J25,7.97,train,0.5182517,0.50046,0.50093806
H212,J26,8.96,train,0.5258536,0.380517,0.45254567
H212,J30,4.61,train,0.5428361,0.5170519,0.46124002
H212,J31,6.29,train,0.49678588,0.51874363,0.53359294
H214,J01,5.1,train,0.6325117,0.7443186,0.7042496
H214,J02,5.27,train,0.4886308,0.5175448,0.58615774
H214,J10,4.88,train,0.6924436,0.578296,0.76964235
H214,J11,2.96,train,0.5693339,0.6263983,0.61454403
H214,J17,5.05,train,0.595904,0.68025935,0.8233479
H214,J27,6.19,train,0.59352833,0.68025935,0.8100716
H214,J28,6.99,train,0.62495035,0.79480374,0.7785683
H214,J31,7.22,train,0.53991634,0.6336496,0.71867263
H217,J01,5.66,train,0.74819726,0.6588787,0.8793266
H217,J02,7.75,train,0.7482713,0.81529456,0.8033147
H217,J20,5.35,train,0.80289114,0.7994722,0.7190611
H217,J22,7.66,train,0.6520142,0.87604576,0.70000076
H217,J25,8.25,train,0.5373055,0.65356976,0.79228896
H217,J31,3.88,train,0.6105642,0.7268605,0.7920253
H219,J20,8.09,train,0.68289626,0.7489871,0.7936553
H219,J23,2.23,train,0.7407642,0.7550379,0.59431326
H219,J28,9.57,train,0.7176797,0.7915679,0.8076414
H219,J31,3.24,train,0.73946714,0.7755856,0.7613473
H220,J01,8.44,holdout,0.44757771,0.5399231,0.6628748
H220,J02,7.79,holdout,0.530598,0.87167,0.6744801
H220,J10,8.63,holdout,0.5723992,0.87167,0.6628748
H220,J23,5.62,holdout,0.49241534,0.87167,0.6527653
H220,J28,8.49,holdout,0.530598,0.8144169,0.6628748
H220,J29,8.51,holdout,0.53422195,0.87167,0.8831756
H221,J11,6.5,train,0.5781939,0.6189675,0.64648825
H221,J24,7.39,train,0.5060735,0.552427,0.52481544
H222,J02,8.09,train,0.8019165,0.72105783,0.87469095
H222,J21,8.82,train,0.6933549,0.775439,0.69675004
H222,J22,4.97,train,0.48765635,0.53714836,0.59157395
H222,J31,8.06,train,0.6715859,0.72939867,0.7641406
H222,J32,9.34,train,0.79779756,0.7699815,0.8598416
H223,J04,4.27,holdout,0.6592527,0.64552724,0.60274065
H223,J11,8.07,holdout,0.6617263,0.7244129,0.6134631
H223,J20,3.75,holdout,0.67896706,0.65696895,0.6384052
H223,J21,6.48,holdout,0.5498217,0.8538511,0.64801013
H223,J22,2.99,holdout,0.6789813,0.7363909,0.6384052
H223,J23,3.59,holdout,0.6398322,0.7088995,0.62890327
H223,J26,7.81,holdout,0.69054556,0.81105906,0.66467094
H223,J27,7.42,holdout,0.585285,0.69625896,0.74406457
H223,J28,7.89,holdout,0.71846366,0.70924467,0.5614855
H226,J01,5.17,train,0.6787738,0.75502765,0.7105726
H226,J09,9.57,train,0.89656377,0.926992,0.8711504
H226,J27,7.7,train,0.72367007,0.6728621,0.72434974
H226,J30,8.47,train,0.7321421,0.8017696,0.7711646
H227,J09,3.73,train,0.7547799,0.57020175,0.63569283
H227,J10,5.6,train,0.797964,0.5632193,0.66590345
H227,J15,2.79,train,0.7965481,0.6237196,0.6270615
H227,J17,1.81,train,0.7349913,0.55120534,0.6479987
H227,J26,6.82,train,0.7769109,0.5287764,0.70460886
H227,J30,6.43,train,0.7660656,0.6457796,0.78564435
H228,J02,6.77,train,0.73237157,0.6653221,0.6783297
H228,J04,1.49,train,0.62100714,0.66129255,0.6933844
H228,J05,2.13,train,0.6982298,0.57481587,0.68876815
H228,J22,0.77,train,0.5747245,0.59816563,0.67077994
H228,J23,8.19,train,0.7540344,0.6578568,0.6544081
H228,J29,5.63,train,0.6581781,0.6793727,0.64804137
H228,J30,7.95,train,0.70280325,0.79798764,0.5382609
H228,J31,2.31,train,0.5889486,0.6362078,0.6249089
H229,J01,0.33,train,0.58643335,0.5877352,0.48024914
H229,J02,9.49,train,0.7418282,0.72540164,0.51460266
H229,J10,9.6,train,0.73986286,0.65566623,0.54908824
H229,J26,8.54,train,0.80033755,0.5904788,0.5934436
H230,J21,6.82,train,0.56045634,0.5894741,0.5482852
H231,J02,7.62,train,0.85870016,0.7425324,0.8129362
H231,J09,2.99,train,0.7680055,0.665431,0.61031866
H231,J11,7.69,train,0.8780912,0.75215113,0.8996288
H231,J26,7.47,train,0.8437134,0.71523744,0.8739326
H231,J28,6.37,train,0.89909714,0.7385256,0.8254159
H231,J31,4.92,train,0.8720182,0.6794731,0.67135787
H232,J01,5.68,train,0.6278302,0.6434713,0.5303327
H232,J02,8.13,train,0.61330587,0.6699343,0.7778146
H232,J04,2.34,train,0.5025619,0.59230334,0.48016593
H232,J05,3.95,train,0.7561383,0.67665493,0.50889266
H233,J07,5.14,holdout,0.54974735,0.56948596,0.51935565
H234,J01,4.71,train,0.7499622,0.76551247,0.69971794
H234,J02,6.24,train,0.85062975,0.7722163,0.8448727
H234,J03,8.87,train,0.83516425,0.8185128,0.83779764
H234,J21,3.01,train,0.716073,0.7973077,0.7833251
H234,J22,7.46,train,0.74640703,0.7941464,0.8416525
H234,J27,2.77,train,0.8355175,0.7907779,0.7657629
H234,J29,6.74,train,0.7826037,0.7862534,0.7284626
H237,J02,7.65,train,0.7197695,0.8524611,0.8448913
H237,J03,4.52,train,0.8132955,0.6601764,0.6628232
H237,J09,3.86,train,0.70732754,0.62592494,0.77821976
H237,J10,2.75,train,0.7451085,0.72098815,0.73666835
H237,J11,1.91,train,0.70289606,0.61254466,0.7241769
H237,J20,5.01,train,0.6983615,0.7234297,0.65094763
H237,J22,7.01,train,0.7169101,0.8924701,0.54006404
H237,J23,3.99,train,0.6321856,0.88394666,0.80575216
H237,J28,5.52,train,0.76825523,0.8153955,0.7871599
H237,J32,5.56,train,0.75773716,0.74923384,0.8610795
H238,J01,9.47,train,0.8170247,0.683413,0.7574741
H238,J02,1.53,train,0.62352467,0.58559614,0.60994387
H238,J10,9.36,train,0.746899,0.7409751,0.7389487
H238,J26,8.44,train,0.7621355,0.7513253,0.70724535
H238,J27,9.57,train,0.72113156,0.71726173,0.6571034
H238,J28,8.44,train,0.8318795,0.6428684,0.74308425
H238,J29,4.48,train,0.7256289,0.5889431,0.67174137
H238,J30,1.87,train,0.8603058,0.65860856,0.64084893
H238,J31,0.7,train,0.59577286,0.6289746,0.6504992
H239,J02,6.4,train,0.52769125,0.78619313,0.767334
H239,J03,4.84,train,0.69643474,0.7268009,0.83837974
H239,J07,3.48,train,0.70080304,0.8329146,0.7916053
H239,J09,9.33,train,0.69583607,0.80966944,0.6191163
H239,J11,5.9,train,0.63002455,0.6353818,0.709582
H239,J20,9.57,train,0.7250352,0.8251284,0.6284238
H239,J21,7.07,train,0.81906736,0.8141619,0.7692205
H239,J26,4.6,train,0.544711,0.80895746,0.8011334
H239,J29,2.58,train,0.53691244,0.7555477,0.62244684
