consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H119,J27,3.56,holdout,0.8985417,0.8278562,0.85817957
H119,J28,6.46,holdout,0.9167051,0.85784304,0.8719219
H120,J10,9.22,train,0.80005795,0.76667255,0.7865604
H120,J15,7.31,train,0.7029237,0.7960799,0.77981645
H120,J16,6.54,train,0.61714137,0.63358676,0.86467814
H120,J30,9.55,train,0.72059333,0.7406845,0.8530788
H1201,J01,6.05,holdout,0.55574775,0.7135819,0.7279662
H1201,J02,7.64,holdout,0.6644421,0.7186028,0.7576557
H1201,J10,5.96,holdout,0.6361383,0.8161484,0.77744186
H1201,J30,2.84,holdout,0.57464874,0.8062167,0.6825337
H1203,J02,0.96,holdout,0.70184886,0.510788,0.603063
H1203,J03,8.25,holdout,0.8475158,0.6495152,0.60625756
H1203,J20,1.21,holdout,0.7511901,0.5962083,0.64234084
H1203,J26,1.16,holdout,0.7316441,0.57538104,0.6116843
H1203,J27,3.18,holdout,0.68335044,0.58001006,0.6194757
H1204,J20,7.95,holdout,0.6477659,0.9168266,0.7202315
H1204,J21,7.77,holdout,0.7169193,0.92942804,0.75129646
H1204,J22,5.18,holdout,0.73657817,0.9085001,0.6349569
H1204,J23,7.02,holdout,0.7671083,0.9038837,0.7202315
H1204,J27,6.42,holdout,0.61553454,0.85358334,0.75129646
H1204,J28,8.08,holdout,0.6740984,0.92942804,0.8282844
H1204,J29,6.84,holdout,0.6869012,0.92942804,0.75129646
H1204,J32,6.12,holdout,0.67469376,0.9038837,0.6349569
H1209,J01,4.33,holdout,0.82004666,0.8090772,0.7472861
H1209,J10,7.63,holdout,0.87137413,0.8295783,0.8063942
H1209,J11,5.79,holdout,0.82564455,0.73815924,0.7101133
H1209,J26,8.34,holdout,0.81996834,0.85064226,0.7790476
H121,J01,8.87,holdout,0.7203864,0.73305786,0.7896575
H121,J03,6.42,holdout,0.7875955,0.6709163,0.78777313
H121,J07,6.11,holdout,0.63863564,0.6828855,0.74632674
H121,J09,8.44,holdout,0.68451524,0.69697154,0.77507555
H121,J11,9.5,holdout,0.56814104,0.65999347,0.72985303
H121,J29,4.43,holdout,0.6009625,0.66557896,0.81126165
H121,J30,5.91,holdout,0.6584523,0.8136463,0.89237505
H1213,J01,4.18,train,0.5651837,0.47464794,0.6616615
H1214,J20,9.84,train,0.5796499,0.7395432,0.72812
H1203,J30,4.09,holdout,0.8144742,0.72810304,0.53824437
H122,J01,10.0,holdout,0.67788756,0.7745137,0.8931073
H122,J02,6.05,holdout,0.64418924,0.7993798,0.78428066
H122,J15,8.71,holdout,0.7264179,0.7798526,0.9657365
H122,J26,7.9,holdout,0.57679045,0.7874279,0.7875107
H122,J31,7.35,holdout,0.66049457,0.84384006,0.82720786
H123,J01,7.0,train,0.8982688,0.885511,0.79153013
H123,J02,6.52,train,0.8096106,0.9002392,0.79153013
H123,J07,6.55,train,0.890947,0.80871224,0.8520855
H123,J11,6.09,train,0.8982688,0.9002676,0.8520855
H123,J26,8.95,train,0.8117602,0.9132539,0.8520855
H123,J27,8.27,train,0.88489985,0.8955827,0.916528
H123,J28,6.28,train,0.8962486,0.9002676,0.87818694
H123,J30,8.89,train,0.8195449,0.8350682,0.8231279
H124,J03,8.97,holdout,0.9756942,1.0,0.8478936
H124,J15,7.23,holdout,0.7992017,1.0,0.72214323
H124,J26,8.23,holdout,0.7725033,1.0,0.722151
H124,J29,9.29,holdout,0.8157866,1.0,0.8966676
H124,J30,8.6,holdout,0.8560014,0.89596725,0.722151
H125,J02,7.07,train,0.7850897,0.7205652,0.927184
H125,J04,3.09,train,0.8837062,0.80042696,0.83309907
H125,J05,5.93,train,0.76725745,0.85349834,0.9287479
H125,J17,6.75,train,0.4836606,0.69268936,0.74455106
H125,J20,5.69,train,0.75001717,0.8206806,0.7150222
H125,J23,7.36,train,0.8019756,0.6360661,0.89768827
H125,J26,3.66,train,0.76931995,0.82589436,0.90103316
H125,J30,6.1,train,0.7570933,0.8338988,0.94071543
H126,J09,5.81,holdout,0.55447257,0.768674,0.7439673
H126,J15,7.87,holdout,0.645259,0.81786007,0.836393
H126,J19,6.8,holdout,0.64587873,0.8313484,0.87022936
H126,J30,7.45,holdout,0.8343602,0.7476586,0.84778726
H127,J01,3.43,train,0.6248336,0.6813147,0.77364814
H127,J02,8.71,train,0.73709965,0.76809436,0.82469344
H127,J03,8.71,train,0.6641338,0.694101,0.8580539
H127,J06,1.81,train,0.7102024,0.7196063,0.7136357
H127,J09,1.74,train,0.6856753,0.6988957,0.73761714
H127,J10,5.31,train,0.66143763,0.7682043,0.7286488
H127,J24,9.11,train,0.6760317,0.703261,0.80605346
H127,J26,1.35,train,0.71794647,0.70355904,0.82343507
H127,J29,1.33,train,0.758487,0.7030207,0.7628419
H127,J30,6.29,train,0.76093304,0.7027561,0.74370474
H127,J31,6.12,train,0.75375015,0.69143975,0.74088836
H128,J01,9.45,train,0.8026514,0.85142493,0.86264753
H128,J23,7.12,train,0.8305313,0.7547186,0.7675987
H128,J26,9.47,train,0.819461,0.71439874,0.7526969
H128,J29,9.83,train,0.8354975,0.8065659,0.81740457
H129,J01,5.5,train,0.6970725,0.82323354,0.8596997
H129,J03,5.12,train,0.6158966,0.73722386,0.90973896
H129,J04,5.18,train,0.7036746,0.6853379,0.8453356
H129,J05,8.0,train,0.60818183,0.8027991,0.9256454
H129,J15,5.1,train,0.6325847,0.6984173,0.877875
H129,J17,3.63,train,0.530055,0.76775485,0.85226035
H129,J21,5.7,train,0.58545375,0.78836775,0.927126
H129,J25,6.89,train,0.6654673,0.80194545,0.8880341
H129,J27,8.02,train,0.75123215,0.8395306,0.93758595
H130,J01,5.21,holdout,0.92869186,0.77095306,0.79644513
H130,J02,8.88,holdout,1.0,0.8070645,0.81995106
H130,J05,2.81,holdout,0.794102,0.83200467,0.7815676
H130,J10,5.28,holdout,0.6413002,0.8744973,0.7985374
H130,J26,8.31,holdout,0.881938,0.7497071,0.7734562
H130,J27,7.47,holdout,0.91423714,0.6440656,0.92160237
H130,J28,3.8,holdout,0.6497769,0.7497071,0.7757523
H130,J30,6.56,holdout,1.0,0.78762335,0.8092761
H130,J32,8.96,holdout,0.87183887,0.83644855,0.93982214
H132,J02,5.04,train,0.66286886,0.8738686,0.92665416
H132,J10,7.88,train,0.6908352,0.84391874,0.9088441
H132,J14,4.52,train,0.8127763,0.78355336,0.83161545
H132,J15,7.63,train,0.6300763,0.8243513,0.84101343
H132,J19,4.56,train,0.5301697,0.8268521,0.8732136
H132,J27,8.3,train,0.6586547,0.88931096,0.8096018
H133,J01,7.29,train,0.46547842,0.7995867,0.96931237
H133,J02,4.73,train,0.54676044,0.85545945,0.92728883
H133,J17,6.53,train,0.6451872,0.818569,0.8472425
H133,J19,7.07,train,0.7164631,1.0,0.8757277
H133,J20,7.31,train,0.50747555,1.0,0.982689
H133,J21,2.96,train,0.50747555,0.77535546,0.8439108
H133,J22,7.13,train,0.55714166,0.84566134,0.79153013
H133,J23,4.54,train,0.74919933,0.81424296,0.9349679
H133,J24,3.74,train,0.5778963,0.81424296,0.8020321
H133,J26,7.17,train,0.50747555,0.8231704,0.7852763
H133,J30,7.01,train,0.50747555,1.0,0.843382
H133,J31,4.81,train,0.5698682,1.0,0.9438682
H134,J01,6.19,holdout,0.8455862,0.7985839,0.88615716
H134,J04,5.71,holdout,0.7176641,0.9513378,0.7690351
H134,J20,5.46,holdout,0.6726289,0.6970568,0.8468565
H134,J28,8.47,holdout,0.8208592,0.87656057,0.902781
H134,J31,7.1,holdout,0.8518102,0.9018875,0.8138853
H135,J02,9.37,train,0.7099441,0.79181415,0.66848785
H135,J09,8.34,train,0.6288681,0.8315265,0.6169541
H135,J24,1.39,train,0.5835177,0.7327011,0.69847614
H135,J28,9.78,train,0.5354811,0.8486315,0.65622747
H137,J01,7.0,train,0.72171575,0.8074286,0.93811667
H137,J02,8.02,train,0.7589392,0.72297627,0.8603748
H137,J09,9.51,train,0.81992376,0.844625,0.7664213
H137,J14,1.05,train,0.7271923,0.77666587,0.7430872
H137,J19,6.08,train,0.846619,0.7460829,0.8737508
H137,J26,8.21,train,0.8545433,0.844625,0.7910193
H137,J28,9.57,train,0.83902526,0.7356564,0.72259724
H137,J30,9.18,train,0.8834249,0.8232241,0.862923
H137,J31,8.04,train,0.7850585,0.82711077,0.7276705
H138,J01,8.94,train,0.93030655,0.78221023,0.892797
H138,J10,7.96,train,0.84851825,0.78730726,0.8787871
H138,J17,7.8,train,0.8628944,0.8477406,0.8248512
H138,J19,6.62,train,0.9360107,0.78028214,0.83553016
H138,J20,8.5,train,0.8900615,0.72643316,0.97817916
H138,J21,9.12,train,0.74020463,0.7470323,0.97817916
H138,J26,9.8,train,0.94661194,0.7915798,0.8787871
H138,J29,7.63,train,0.8447069,0.8433172,0.9779798
H138,J30,7.97,train,0.8730867,0.7672917,0.8649375
H138,J31,6.68,train,0.81480175,0.9800508,0.6855016
H139,J01,7.67,train,0.6966052,0.8712818,0.8379189
H139,J10,6.47,train,0.77926767,0.9614682,0.8805039
H139,J20,1.31,train,0.6301261,0.8530201,0.8631229
H139,J28,6.68,train,0.68711483,0.9042027,0.9010863
H140,J02,6.57,train,0.5891428,0.88077706,0.8027238
H140,J09,10.0,train,0.48395994,0.8545122,0.9617157
H140,J10,7.14,train,0.4929695,0.84919286,0.8273822
H140,J20,8.97,train,0.5014957,0.8677757,0.7846956
H140,J21,8.88,train,0.6203157,0.8038945,0.8051177
H140,J26,6.73,train,0.5841502,0.6944571,0.7825881
H140,J27,5.51,train,0.6535142,0.81223047,0.777007
H140,J30,4.84,train,0.52838904,0.86410034,0.84406865
H140,J31,4.03,train,0.5891428,0.7330865,0.86094785
H141,J04,4.79,train,0.7029659,0.8328669,0.6591978
H141,J05,0.15,train,0.7313893,0.738093,0.8055105
H141,J07,4.77,train,0.6821895,0.7914594,0.7792324
H141,J10,5.96,train,0.7624877,0.85448587,0.7529236
H141,J26,8.33,train,0.72053134,0.85056096,0.82060534
H141,J30,9.16,train,0.6889765,0.84071136,0.8314053
H141,J31,9.72,train,0.7915309,0.8917572,0.71380615
H142,J01,9.53,train,0.8629848,0.8561519,0.80072576
H142,J02,9.62,train,0.8763663,0.8520696,0.9333184
H142,J03,6.83,train,0.71234584,0.80053425,0.74929416
H142,J15,8.72,train,0.65814865,0.8483975,0.7684312
H142,J17,8.05,train,0.79259247,0.8878516,0.92032516
H142,J31,8.4,train,0.74608403,0.81338894,0.77813154
H143,J01,5.19,holdout,0.6897979,0.8435849,0.8330133
H143,J03,7.77,holdout,0.50707567,0.88092023,0.80884445
H143,J09,9.85,holdout,0.603682,0.8880646,0.82283723
H143,J30,6.16,holdout,0.660545,0.8577607,0.89888686
H143,J31,7.82,holdout,0.64213324,0.7340199,0.9405838
H144,J08,2.76,train,0.660299,0.7898742,0.86998117
H144,J20,6.25,train,0.5694908,0.76801383,0.95100605
H144,J23,4.09,train,0.7053176,0.7892453,0.8119714
H144,J28,7.67,train,0.7325686,0.7853268,0.9676552
H145,J01,8.32,train,0.583286,0.6512286,0.714992
H146,J01,3.54,holdout,0.69036067,0.74640137,0.73047805
H146,J02,9.45,holdout,0.6550696,0.8829952,0.807037
H146,J09,9.75,holdout,0.6731595,0.9152732,0.645809
H146,J10,8.04,holdout,0.6602019,0.8897265,0.76708484
H146,J15,2.32,holdout,0.6335073,0.77138877,0.8119954
H146,J24,9.48,holdout,0.60739803,0.82102305,0.79269505
H147,J01,9.26,train,0.6136038,0.8121458,0.85842437
H147,J09,8.78,train,0.52920115,0.8223354,0.8087586
H147,J20,6.6,train,0.60655,0.6946155,0.80170393
H147,J21,7.01,train,0.56583756,0.79959905,0.8091699
H147,J23,8.92,train,0.532076,0.72292495,0.856835
H147,J25,8.51,train,0.54003763,0.7131864,0.8431685
H147,J30,9.29,train,0.56243587,0.84566134,0.8680935
H147,J31,9.27,train,0.60500133,0.7525848,0.88039005
H148,J02,9.7,train,0.57300925,0.8615779,0.73768497
H148,J09,9.92,train,0.7190573,0.83573747,0.8865607
H148,J23,4.65,train,0.7080343,0.77595115,0.79914975
H148,J26,8.45,train,0.74764144,0.7571937,0.7755307
H148,J27,7.17,train,0.81833494,0.74054444,0.8358629
H148,J28,9.27,train,0.66066456,0.77595115,0.8104803
H148,J30,9.12,train,0.7821158,0.8948332,0.8346273
H148,J31,8.84,train,0.51607835,0.86737216,1.0
H149,J01,7.12,train,0.8823511,0.9226775,0.916527
H149,J02,7.45,train,0.8074429,0.7936824,0.80688137
H149,J03,6.91,train,0.7980666,0.8434887,0.6924886
H149,J10,8.27,train,0.87184775,0.7687759,0.90214694
H149,J14,1.63,train,0.65670455,0.8181064,0.7340814
H149,J17,4.63,train,0.83100677,0.7672324,0.8407551
H149,J19,0.42,train,0.6559979,0.7874978,0.82374746
H149,J28,7.89,train,0.8622756,0.8460646,0.76755095
H149,J30,7.67,train,0.8502649,0.90361804,0.89310396
H149,J31,8.2,train,0.9021888,0.82675374,0.8448968
H150,J01,7.95,train,0.6763572,0.7609035,0.8342389
H150,J09,6.98,train,0.49898717,0.72347844,0.9425536
H150,J18,5.16,train,0.65728617,0.7193655,0.8656575
H150,J24,7.12,train,0.7234583,0.7193655,0.88699937
H151,J02,8.65,train,0.763196,0.7656692,0.8805407
H151,J10,9.14,train,0.8548662,0.869595,0.79855293
H151,J22,1.71,train,0.7572726,0.84194255,0.88069713
H151,J23,5.13,train,0.7714883,0.847294,0.7467276
H151,J31,7.47,train,0.8570883,0.847294,0.78497624
H152,J02,9.19,train,0.533496,0.64673597,0.65374637
H152,J27,9.56,train,0.5650758,0.61025256,0.5898334
H152,J28,9.63,train,0.5091398,0.5007018,0.5338606
H153,J31,6.69,train,0.69038945,0.65120155,0.67415035
H154,J01,8.3,train,0.7423059,0.82464224,0.90405345
H154,J02,1.02,train,0.74432003,0.82464224,0.9081063
H154,J14,3.44,train,0.74158347,0.9489458,0.91077054
H154,J15,0.96,train,0.6442944,0.94438696,0.9147842
H154,J17,1.53,train,0.8169266,0.73915756,0.82235277
H154,J26,6.4,train,0.66293454,0.8333873,0.87645495
H154,J27,8.99,train,0.8142644,0.8921633,0.7683766
H154,J28,0.75,train,0.90180266,0.92025995,0.82567966
H155,J15,8.28,train,0.74594826,0.9179899,0.7516124
H155,J16,5.4,train,0.6538961,0.8522,0.76333535
H155,J30,8.05,train,0.7731888,0.79697895,0.8780488
H155,J31,7.93,train,0.7758367,0.85025233,0.7802532
H157,J01,2.19,train,0.6349857,0.77181935,0.7284877
H157,J02,3.39,train,0.64954466,0.8380647,0.74276894
H157,J17,5.82,train,0.6963761,0.8638474,0.7429701
H157,J19,5.9,train,0.59506464,0.8647238,0.8681465
H157,J20,5.8,train,0.59501326,0.82490396,0.882985
H157,J23,2.33,train,0.73971283,0.8948363,0.8057314
H157,J24,6.24,train,0.63333225,0.96300685,0.954317
H157,J27,7.13,train,0.59180546,0.9225992,0.9299749
H157,J29,5.5,train,0.7289925,0.84349406,0.9299282
H158,J02,3.66,train,0.67695916,0.8048488,0.8493637
H158,J10,7.92,train,0.75816107,0.8041581,0.8818457
H158,J20,7.15,train,0.8526787,0.8907168,1.0
H158,J21,7.86,train,0.7724125,0.9108306,0.8872221
H158,J23,9.19,train,0.68239033,0.9057604,0.96956664
H158,J24,8.55,train,0.822242,0.8041581,0.8614942
H158,J26,3.62,train,0.65340114,0.790486,0.7743205
H158,J30,9.0,train,0.6909131,0.8553369,0.9110222
H159,J01,6.99,train,0.8598583,0.8343288,0.8608526
H159,J14,7.28,train,0.8570132,0.70883083,0.8605824
H159,J15,8.82,train,0.6610746,0.582508,0.89499307
H159,J26,5.06,train,0.84276575,0.8104501,0.699714
H160,J08,5.66,holdout,0.5743629,0.70327973,0.8788615
H160,J25,8.31,holdout,0.8665033,0.9497345,0.9125849
H160,J26,9.71,holdout,0.83108044,0.83291614,0.92636657
H160,J31,8.8,holdout,0.8314862,0.83680516,0.91263604
H161,J27,10.0,train,0.97289914,0.94252294,0.8646679
H162,J09,7.77,train,0.5863093,0.7337681,0.91160613
H162,J14,7.53,train,0.59854865,0.7643813,0.8751321
H162,J20,7.9,train,0.61076,1.0,0.9129678
H162,J22,7.75,train,0.7338995,1.0,0.9302989
H162,J26,7.53,train,0.69302905,0.79586315,0.87307644
H162,J28,8.85,train,0.5863093,0.7037618,0.858928
H162,J30,9.28,train,0.71180826,0.78162944,0.8637235
H163,J01,8.82,train,0.69314826,0.8105516,0.86324203
H163,J02,7.43,train,0.7486422,0.8177441,0.8234333
H163,J09,9.38,train,0.6838547,0.8604836,0.8305541
H163,J15,8.85,train,0.94522166,0.8177441,0.78099716
H163,J17,8.55,train,0.8475419,0.8177441,0.8312526
H163,J19,8.68,train,0.8430362,0.8367903,0.78099716
H163,J26,9.63,train,0.97276914,0.8620763,0.76955444
H163,J27,8.99,train,0.9863999,0.8177441,0.8653469
H163,J28,9.1,train,0.89437544,0.8177441,0.9490395
H163,J31,7.67,train,0.9541066,0.8742821,0.8051375
H164,J01,2.91,train,0.72705835,0.7287096,0.81011426
H164,J08,7.3,train,0.6938956,0.8260385,0.8432142
H164,J09,8.08,train,0.712394,0.7975807,0.8320994
H164,J17,2.03,train,0.72256,0.66491854,0.7927009
H165,J01,6.37,train,0.812661,0.8155616,0.7881246
H165,J15,2.32,train,0.78652763,0.70796686,0.7556809
H165,J28,4.44,train,0.7134373,0.7600297,0.8015914
H165,J31,9.17,train,0.89202815,0.86719894,0.81832206
H201,J26,8.77,train,0.79824555,0.9407734,0.86375344
H201,J27,7.93,train,0.7594582,0.87102216,0.86958134
H201,J28,8.09,train,0.8237086,0.93915975,0.8797022
H201,J29,7.49,train,0.8269241,0.8951941,0.86823756
H201,J30,8.47,train,0.6945441,0.9531256,0.93984824
H201,J31,7.13,train,0.83192945,0.8772541,0.80775523
H201,J32,8.82,train,0.7649734,0.96227366,0.8196107
H202,J01,8.59,holdout,0.75492877,0.7709366,0.8474976
H202,J10,7.78,holdout,0.75909144,0.6719443,0.8071832
H202,J26,7.47,holdout,0.757185,0.75575435,0.64780897
H202,J28,7.79,holdout,0.706509,0.715243,0.7784365
H204,J01,7.13,train,0.7385924,0.69684494,0.67170155
H204,J10,5.91,train,0.80237114,0.7431066,0.6628264
H204,J25,1.17,train,0.7321907,0.7834619,0.688372
H204,J26,6.34,train,0.8340328,0.695961,0.6442532
H204,J27,9.18,train,0.722489,0.69706786,0.6897032
H204,J28,6.73,train,0.74725354,0.69115746,0.7392866
H204,J30,4.88,train,0.56388867,0.7203311,0.6659173
H204,J32,7.88,train,0.64311767,0.72873545,0.7042444
H205,J26,2.95,holdout,0.88514006,0.8604778,0.9096303
H205,J27,8.57,holdout,0.76010764,0.7728962,0.75860924
H205,J28,5.9,holdout,0.8682622,0.836093,0.9063622
H205,J31,6.63,holdout,0.8338911,0.8933399,0.8736148
H206,J01,5.93,train,0.89560556,0.8800685,0.82217646
H206,J20,8.91,train,0.8873185,0.8611227,0.89244616
H206,J21,4.6,train,0.9070806,0.72877717,0.7609788
H206,J31,7.43,train,0.90825415,0.91329515,0.81096804
H207,J01,7.77,train,0.60099155,0.77247363,0.7153758
H207,J02,7.6,train,0.53619576,0.89449733,0.695173
H207,J20,3.75,train,0.5272758,0.79657257,0.7199331
H207,J21,3.84,train,0.5975239,0.7527555,0.8213375
H207,J22,7.42,train,0.5299454,0.85652107,0.7591633
H207,J23,6.25,train,0.5332754,0.85652107,0.7561941
H207,J26,7.98,train,0.5975239,0.89788425,0.6979902
H207,J32,6.29,train,0.5275706,0.89449733,0.7561941
H208,J01,0.13,train,0.68165153,0.6762613,0.7372736
H208,J26,5.39,train,0.8543297,0.75186306,0.8794159
H208,J27,6.61,train,0.7107849,0.71371484,0.83051765
H208,J31,7.61,train,0.70315206,0.72689307,0.7143223
H209,J01,8.84,train,0.8036147,0.9013048,0.7992257
H209,J10,8.82,train,0.8170168,0.8828958,0.8515691
H209,J28,1.72,train,0.80601215,0.8420117,0.7739372
H209,J31,4.42,train,0.86875194,0.90147984,0.8423754
H209,J32,6.91,train,0.81828284,0.80960417,0.840061
H210,J01,6.19,holdout,0.6505919,0.60281754,0.63004476
H211,J01,6.43,train,0.5119766,0.8339858,0.7379333
H211,J02,1.98,train,0.61297274,0.7873857,0.73939925
H211,J10,6.88,train,0.5618256,0.8973391,0.7379333
H211,J24,6.33,train,0.5472549,0.6470422,0.73419017
H212,J01,6.41,train,0.58880043,0.6319018,0.69390404
H212,J02,8.05,train,0.6066191,0.59475696,0.69617
H212,J03,6.56,train,0.6150013,0.66078216,0.6731456
H212,J09,8.12,train,0.55279016,0.62894064,0.66241395
H212,J10,9.22,train,0.57686484,0.6938396,0.65399086
H212,J11,7.42,train,0.589579,0.59373164,0.67851734
H212,J15,4.13,train,0.59097016,0.61819476,0.7078186
H212,J17,8.02,train,0.5990602,0.6562456,0.6814094
H212,J24,8.9,train,0.6731998,0.63102114,0.6718779
H212,J25,7.97,train,0.62084794,0.6275128,0.67851734
H212,J26,8.96,train,0.64270985,0.54209876,0.62979245
H212,J30,4.61,train,0.61038667,0.67907584,0.6429888
H212,J31,6.29,train,0.6314707,0.7106737,0.6762687
H214,J01,5.1,train,0.6993047,0.8429157,0.8118237
H214,J02,5.27,train,0.6024236,0.65467525,0.74383783
H214,J10,4.88,train,0.7538253,0.71474904,0.8848683
H214,J11,2.96,train,0.66803396,0.71471953,0.75787115
H214,J17,5.05,train,0.68743587,0.7575579,0.89168733
H214,J27,6.19,train,0.7332041,0.7575579,0.8839901
H214,J28,6.99,train,0.7608247,0.8476337,0.86158836
H214,J31,7.22,train,0.6000078,0.7049569,0.8655871
H217,J01,5.66,train,0.79626805,0.73507106,0.9356022
H217,J02,7.75,train,0.82211804,0.85627425,0.8996961
H217,J20,5.35,train,0.8303647,0.8646015,0.8480493
H217,J22,7.66,train,0.68087333,0.89601886,0.8507324
H217,J25,8.25,train,0.5780618,0.8529459,0.8914983
H217,J31,3.88,train,0.68142736,0.8108536,0.9179959
H219,J20,8.09,train,0.69931483,0.8107648,0.83983
H219,J23,2.23,train,0.7840379,0.78610957,0.6279505
H219,J28,9.57,train,0.75813806,0.8370978,0.8531305
H219,J31,3.24,train,0.76785946,0.83060795,0.84401035
H220,J01,8.44,holdout,0.5204836,0.7556792,0.8238904
H220,J02,7.79,holdout,0.46683973,0.8736452,0.8393487
H220,J10,8.63,holdout,0.51172256,0.8736452,0.8238904
H220,J23,5.62,holdout,0.45960513,0.8736452,0.8267902
H220,J28,8.49,holdout,0.46683973,0.8629843,0.8238904
H220,J29,8.51,holdout,0.55611444,0.8736452,0.9313829
H221,J11,6.5,train,0.6468172,0.62932485,0.7208281
H221,J24,7.39,train,0.62759423,0.61873066,0.5900276
H222,J02,8.09,train,0.8453479,0.8680731,0.9314017
H222,J21,8.82,train,0.73232436,0.8428338,0.8799576
H222,J22,4.97,train,0.58246124,0.7159698,0.7993401
H222,J31,8.06,train,0.6773813,0.86139095,0.815475
H222,J32,9.34,train,0.8404974,0.8931488,0.9295925
H223,J04,4.27,holdout,0.7632706,0.77187204,0.7447182
H223,J11,8.07,holdout,0.71517986,0.78249806,0.82337797
H223,J20,3.75,holdout,0.6905438,0.8212701,0.8698406
H223,J21,6.48,holdout,0.67616194,0.9075744,0.767755
H223,J22,2.99,holdout,0.7803383,0.8435906,0.8698406
H223,J23,3.59,holdout,0.68921083,0.86792415,0.8603833
H223,J26,7.81,holdout,0.74740034,0.9126706,0.83331573
H223,J27,7.42,holdout,0.6707392,0.76424193,0.88505733
H223,J28,7.89,holdout,0.7807365,0.8374006,0.72474045
H226,J01,5.17,train,0.7740316,0.82600915,0.7967465
H226,J09,9.57,train,0.88627493,0.9481105,0.9241761
H226,J27,7.7,train,0.78943026,0.8443426,0.7808234
H226,J30,8.47,train,0.71902084,0.8393077,0.90329814
H227,J09,3.73,train,0.75840944,0.65643823,0.7712858
H227,J10,5.6,train,0.81407773,0.6629161,0.76902896
H227,J15,2.79,train,0.79789996,0.70912385,0.75038755
H227,J17,1.81,train,0.74772656,0.67325044,0.73565227
H227,J26,6.82,train,0.76539093,0.6637046,0.7808186
H227,J30,6.43,train,0.77107847,0.7222082,0.84610784
H228,J02,6.77,train,0.76407623,0.80671823,0.84205043
H228,J04,1.49,train,0.6951456,0.79974353,0.8560009
H228,J05,2.13,train,0.7094054,0.6391468,0.8247734
H228,J22,0.77,train,0.68228436,0.8113513,0.82509714
H228,J23,8.19,train,0.80042636,0.71393234,0.75928974
H228,J29,5.63,train,0.6920895,0.68912005,0.73570335
H228,J30,7.95,train,0.7398273,0.8615927,0.73080856
H228,J31,2.31,train,0.55159605,0.7563337,0.69304645
H229,J01,0.33,train,0.63793015,0.7823729,0.64761126
H229,J02,9.49,train,0.7469102,0.85568845,0.718653
H229,J10,9.6,train,0.7070291,0.7794854,0.7517945
H229,J26,8.54,train,0.78782654,0.70192254,0.7697916
H230,J21,6.82,train,0.696769,0.63380504,0.6880761
H231,J02,7.62,train,0.8599756,0.8779208,0.8263645
H231,J09,2.99,train,0.76267076,0.8010272,0.71546435
H231,J11,7.69,train,0.86380994,0.8463363,0.92881525
H231,J26,7.47,train,0.8295182,0.8372511,0.905505
H231,J28,6.37,train,0.8877107,0.8442521,0.88917744
H231,J31,4.92,train,0.86297464,0.77689314,0.6888587
H232,J01,5.68,train,0.5125228,0.78457236,0.70977396
H232,J02,8.13,train,0.5147994,0.831298,0.86723834
H232,J04,2.34,train,0.44261009,0.6550851,0.6676605
H232,J05,3.95,train,0.74341595,0.8063656,0.69569874
H233,J07,5.14,holdout,0.5081276,0.5596707,0.5687586
H234,J01,4.71,train,0.73622924,0.78467643,0.71187085
H234,J02,6.24,train,0.82651067,0.863906,0.8735776
H234,J03,8.87,train,0.83620214,0.8458303,0.82274014
H234,J21,3.01,train,0.7065862,0.8300543,0.8203651
H234,J22,7.46,train,0.7176219,0.74141896,0.82680243
H234,J27,2.77,train,0.8038353,0.8891261,0.82882607
H234,J29,6.74,train,0.7650507,0.82269764,0.74266124
H237,J02,7.65,train,0.73576504,0.9168594,0.8925897
H237,J03,4.52,train,0.7956561,0.8189536,0.73665977
H237,J09,3.86,train,0.7261766,0.7382657,0.8208915
H237,J10,2.75,train,0.736426,0.79576564,0.8956369
H237,J11,1.91,train,0.688493,0.6910606,0.80502486
H237,J20,5.01,train,0.71107197,0.805351,0.86685026
H237,J22,7.01,train,0.7176459,0.91359365,0.6434083
H237,J23,3.99,train,0.63049996,0.8891909,0.86754715
H237,J28,5.52,train,0.80833197,0.8781564,0.8451288
H237,J32,5.56,train,0.77027845,0.8453993,0.9042741
H238,J01,9.47,train,0.8119105,0.7650926,0.7964323
H238,J02,1.53,train,0.6164056,0.7649197,0.75558937
H238,J10,9.36,train,0.70379734,0.824338,0.77395153
H238,J26,8.44,train,0.7134168,0.7659284,0.7414546
H238,J27,9.57,train,0.6520342,0.8240133,0.74546003
H238,J28,8.44,train,0.8292973,0.8110175,0.76452935
H238,J29,4.48,train,0.6851865,0.73646474,0.71738636
H238,J30,1.87,train,0.8424781,0.7991532,0.71860206
H238,J31,0.7,train,0.6001334,0.73753476,0.75754756
H239,J02,6.4,train,0.4858594,0.8446598,0.7772132
H239,J03,4.84,train,0.71642387,0.81475735,0.9022211
H239,J07,3.48,train,0.78433657,0.84862506,0.8577741
H239,J09,9.33,train,0.6512083,0.8712131,0.64200634
H239,J11,5.9,train,0.55705595,0.7024997,0.82845783
H239,J20,9.57,train,0.74689305,0.89682925,0.6675277
H239,J21,7.07,train,0.8236356,0.88689566,0.8604308
H239,J26,4.6,train,0.50212,0.8760844,0.8373663
H239,J29,2.58,train,0.5465842,0.8857736,0.6350126
