consumer,product,liking,split,visual_similarity,texture_similarity,flavor_similarity
H119,J27,3.56,holdout,0.9443567,0.8804581,0.8909457
H119,J28,6.46,holdout,0.9749852,0.9241985,0.8883308
H120,J10,9.22,train,0.92329764,0.9169018,0.89866173
H120,J15,7.31,train,0.90742975,0.9057591,0.91150784
H120,J16,6.54,train,0.8237566,0.8818723,0.9252763
H120,J30,9.55,train,0.8521968,0.87326014,0.90721065
H1201,J01,6.05,holdout,0.8360918,0.8865514,0.8982134
H1201,J02,7.64,holdout,0.93189144,0.89423037,0.94159555
H1201,J10,5.96,holdout,0.91144836,0.9712359,0.8743812
H1201,J30,2.84,holdout,0.88402367,0.8978561,0.8602446
H1203,J02,0.96,holdout,0.87762094,0.78048134,0.85768473
H1203,J03,8.25,holdout,0.94178784,0.86410546,0.86660665
H1203,J20,1.21,holdout,0.89562404,0.8247179,0.8618451
H1203,J26,1.16,holdout,0.8967173,0.83066463,0.8128011
H1203,J27,3.18,holdout,0.89172566,0.8482098,0.8594231
H1204,J20,7.95,holdout,0.8407105,0.96511215,0.876484
H1204,J21,7.77,holdout,0.8892682,0.9763546,0.9154012
H1204,J22,5.18,holdout,0.8953155,0.9529157,0.8378885
H1204,J23,7.02,holdout,0.9570732,0.94336015,0.876484
H1204,J27,6.42,holdout,0.8379879,0.9483229,0.9154012
H1204,J28,8.08,holdout,0.85814697,0.9763546,0.90662456
H1204,J29,6.84,holdout,0.8717812,0.9763546,0.9154012
H1204,J32,6.12,holdout,0.8702773,0.94336015,0.8378885
H1209,J01,4.33,holdout,0.9267557,0.89868915,0.8867607
H1209,J10,7.63,holdout,0.9374632,0.9222397,0.92889416
H1209,J11,5.79,holdout,0.92134833,0.85458225,0.9140632
H1209,J26,8.34,holdout,0.92942154,0.93367237,0.9055861
H121,J01,8.87,holdout,0.9152557,0.91695386,0.9238808
H121,J03,6.42,holdout,0.8994505,0.89751303,0.92732835
H121,J07,6.11,holdout,0.88839126,0.89413285,0.90730834
H121,J09,8.44,holdout,0.92196256,0.91388005,0.9220296
H121,J11,9.5,holdout,0.88435096,0.84547377,0.90219665
H121,J29,4.43,holdout,0.89551395,0.8569247,0.91576844
H121,J30,5.91,holdout,0.9011524,0.8830923,0.9458903
H1213,J01,4.18,train,0.83233434,0.78029263,0.83384395
H1214,J20,9.84,train,0.7953928,0.8517277,0.8258672
H1203,J30,4.09,holdout,0.89992195,0.845422,0.8431351
H122,J01,10.0,holdout,0.9146844,0.9023862,0.9261385
H122,J02,6.05,holdout,0.9014807,0.90413624,0.88690144
H122,J15,8.71,holdout,0.9272838,0.90919316,0.983649
H122,J26,7.9,holdout,0.9124983,0.9350524,0.8899778
H122,J31,7.35,holdout,0.9212423,0.95925605,0.94041884
H123,J01,7.0,train,0.95606613,0.93170035,0.9115298
H123,J02,6.52,train,0.92227674,0.9548064,0.9115298
H123,J07,6.55,train,0.92677575,0.9033166,0.91804296
H123,J11,6.09,train,0.95606613,0.9221356,0.91804296
H123,J26,8.95,train,0.91563165,0.9421757,0.91804296
H123,J27,8.27,train,0.95152056,0.9577084,0.96316844
H123,J28,6.28,train,0.9495191,0.9221356,0.8937672
H123,J30,8.89,train,0.93984914,0.9245819,0.90448236
H124,J03,8.97,holdout,0.9940435,1.0,0.95138824
H124,J15,7.23,holdout,0.94059014,1.0,0.85906994
H124,J26,8.23,holdout,0.9339231,1.0,0.8733245
H124,J29,9.29,holdout,0.94052833,1.0,0.94425297
H124,J30,8.6,holdout,0.95639604,0.93439686,0.8733245
H125,J02,7.07,train,0.9017379,0.9109448,0.94526577
H125,J04,3.09,train,0.95250535,0.8754075,0.87373185
H125,J05,5.93,train,0.89603937,0.90795,0.949478
H125,J17,6.75,train,0.84057885,0.90155995,0.92608035
H125,J20,5.69,train,0.8905376,0.89765424,0.8929769
H125,J23,7.36,train,0.93009734,0.8635174,0.9171104
H125,J26,3.66,train,0.90703195,0.8977744,0.9211366
H125,J30,6.1,train,0.8884622,0.8993067,0.95519567
H126,J09,5.81,holdout,0.9072056,0.9099773,0.91678137
H126,J15,7.87,holdout,0.93307996,0.9203491,0.94246256
H126,J19,6.8,holdout,0.918807,0.9435662,0.9752549
H126,J30,7.45,holdout,0.939107,0.8973802,0.972001
H127,J01,3.43,train,0.8662244,0.86700964,0.8828406
H127,J02,8.71,train,0.90802735,0.85858905,0.9304009
H127,J03,8.71,train,0.8876201,0.8410536,0.94128054
H127,J06,1.81,train,0.88813305,0.861186,0.83741534
H127,J09,1.74,train,0.9149758,0.85833687,0.84199065
H127,J10,5.31,train,0.8706249,0.8562912,0.8784596
H127,J24,9.11,train,0.89112234,0.85013664,0.90576756
H127,J26,1.35,train,0.8751411,0.8758249,0.91496885
H127,J29,1.33,train,0.9205607,0.8544943,0.8862349
H127,J30,6.29,train,0.9010357,0.8636864,0.91231376
H127,J31,6.12,train,0.9090497,0.8635309,0.9007558
H128,J01,9.45,train,0.9203022,0.9450953,0.93856215
H128,J23,7.12,train,0.8967074,0.8705706,0.90195227
H128,J26,9.47,train,0.93362117,0.8606868,0.9025954
H128,J29,9.83,train,0.903809,0.9273459,0.8996223
H129,J01,5.5,train,0.8473603,0.905805,0.9179661
H129,J03,5.12,train,0.8209096,0.89033127,0.9530377
H129,J04,5.18,train,0.8639077,0.87301016,0.90080714
H129,J05,8.0,train,0.8275748,0.91273123,0.950778
H129,J15,5.1,train,0.82292116,0.8872118,0.92198694
H129,J17,3.63,train,0.81127834,0.8975214,0.87911475
H129,J21,5.7,train,0.8189284,0.9004922,0.98215234
H129,J25,6.89,train,0.8448063,0.9081643,0.93828833
H129,J27,8.02,train,0.8943383,0.9111631,0.9583454
H130,J01,5.21,holdout,0.9836886,0.8871523,0.9108187
H130,J02,8.88,holdout,1.0,0.90093136,0.91690695
H130,J05,2.81,holdout,0.9305673,0.92754877,0.9020745
H130,J10,5.28,holdout,0.8755288,0.9361931,0.91569155
H130,J26,8.31,holdout,0.94228256,0.87783027,0.89953035
H130,J27,7.47,holdout,0.95758414,0.86062646,0.9514958
H130,J28,3.8,holdout,0.8963126,0.87783027,0.8775253
H130,J30,6.56,holdout,1.0,0.904863,0.9139036
H130,J32,8.96,holdout,0.95679337,0.9129792,0.94840974
H132,J02,5.04,train,0.90243304,0.95083064,0.9850669
H132,J10,7.88,train,0.9306009,0.95857763,0.96113527
H132,J14,4.52,train,0.92172515,0.9245399,0.9663718
H132,J15,7.63,train,0.915139,0.938042,0.9556494
H132,J19,4.56,train,0.8748985,0.95623374,0.93768024
H132,J27,8.3,train,0.9143306,0.97395873,0.95208913
H133,J01,7.29,train,0.8917853,0.9161199,0.9864505
H133,J02,4.73,train,0.89635694,0.942544,0.9294019
H133,J17,6.53,train,0.92404366,0.92221546,0.91253245
H133,J19,7.07,train,0.9547217,1.0,0.9797517
H133,J20,7.31,train,0.90093815,1.0,0.99128157
H133,J21,2.96,train,0.90093815,0.9040452,0.91781574
H133,J22,7.13,train,0.90572995,0.94155335,0.9115298
H133,J23,4.54,train,0.8992706,0.9376594,0.9246288
H133,J24,3.74,train,0.9110633,0.9376594,0.9224297
H133,J26,7.17,train,0.90093815,0.9375147,0.9106453
H133,J30,7.01,train,0.90093815,1.0,0.94511235
H133,J31,4.81,train,0.8971411,1.0,0.9461285
H134,J01,6.19,holdout,0.91134304,0.8809931,0.899276
H134,J04,5.71,holdout,0.8452971,0.93602276,0.870653
H134,J20,5.46,holdout,0.8596784,0.87747854,0.87509996
H134,J28,8.47,holdout,0.9338866,0.9235153,0.92734486
H134,J31,7.1,holdout,0.9237956,0.9042425,0.9191214
H135,J02,9.37,train,0.89500386,0.9109752,0.88308024
H135,J09,8.34,train,0.88627726,0.92215216,0.82465076
H135,J24,1.39,train,0.9007164,0.86116856,0.87446404
H135,J28,9.78,train,0.8670119,0.9315108,0.88909113
H137,J01,7.0,train,0.89018,0.9136661,0.9669929
H137,J02,8.02,train,0.9300604,0.91239405,0.9344369
H137,J09,9.51,train,0.92200804,0.94878083,0.9168335
H137,J14,1.05,train,0.90670586,0.89201856,0.870644
H137,J19,6.08,train,0.8963858,0.926666,0.9358499
H137,J26,8.21,train,0.8987726,0.94878083,0.92460644
H137,J28,9.57,train,0.9330151,0.9310794,0.8748752
H137,J30,9.18,train,0.9399705,0.93035567,0.93490565
H137,J31,8.04,train,0.9003029,0.93361425,0.88285935
H138,J01,8.94,train,0.9716929,0.9365249,0.93889797
H138,J10,7.96,train,0.9424764,0.92579865,0.92782485
H138,J17,7.8,train,0.95356387,0.96558076,0.9381522
H138,J19,6.62,train,0.9631141,0.93839586,0.9300553
H138,J20,8.5,train,0.9889949,0.9123445,0.9733928
H138,J21,9.12,train,0.9365164,0.928278,0.9733928
H138,J26,9.8,train,0.97096837,0.94553614,0.92782485
H138,J29,7.63,train,0.9636551,0.952703,0.9775312
H138,J30,7.97,train,0.96092075,0.9356742,0.9498348
H138,J31,6.68,train,0.9509759,0.97364193,0.8954429
H139,J01,7.67,train,0.8742988,0.9262264,0.9388306
H139,J10,6.47,train,0.93257606,0.9699557,0.92284095
H139,J20,1.31,train,0.8978467,0.8948146,0.9353736
H139,J28,6.68,train,0.8913715,0.9522662,0.9464153
H140,J02,6.57,train,0.9051287,0.95167106,0.9136877
H140,J09,10.0,train,0.87382704,0.8957337,0.9835435
H140,J10,7.14,train,0.8826742,0.8853948,0.90657747
H140,J20,8.97,train,0.90769386,0.92192256,0.9276079
H140,J21,8.88,train,0.932886,0.8864789,0.90970725
H140,J26,6.73,train,0.9077191,0.8802192,0.90138125
H140,J27,5.51,train,0.92856383,0.87940264,0.8819462
H140,J30,4.84,train,0.9061709,0.8865993,0.90564036
H140,J31,4.03,train,0.9051287,0.88225365,0.9087317
H141,J04,4.79,train,0.91327786,0.9066858,0.8895447
H141,J05,0.15,train,0.8996421,0.8340553,0.9332384
H141,J07,4.77,train,0.89223576,0.8941463,0.92810977
H141,J10,5.96,train,0.93277496,0.91118014,0.8795264
H141,J26,8.33,train,0.9315856,0.92105323,0.9363425
H141,J30,9.16,train,0.92228585,0.9123765,0.92130184
H141,J31,9.72,train,0.9440281,0.935043,0.8938371
H142,J01,9.53,train,0.96834546,0.91095155,0.92492664
H142,J02,9.62,train,0.96659935,0.9062972,0.9788616
H142,J03,6.83,train,0.90220416,0.88691205,0.875924
H142,J15,8.72,train,0.87970597,0.94536424,0.92665815
H142,J17,8.05,train,0.91782546,0.920489,0.9510228
H142,J31,8.4,train,0.91964376,0.9354713,0.93612754
H143,J01,5.19,holdout,0.87720585,0.90660274,0.8857502
H143,J03,7.77,holdout,0.81521255,0.92705274,0.88903654
H143,J09,9.85,holdout,0.83394265,0.9216995,0.900411
H143,J30,6.16,holdout,0.8540632,0.91782117,0.95502675
H143,J31,7.82,holdout,0.8458545,0.8985333,0.9699495
H144,J08,2.76,train,0.8615966,0.90781856,0.9295852
H144,J20,6.25,train,0.8816595,0.9182218,0.9728831
H144,J23,4.09,train,0.9056885,0.9311811,0.90901345
H144,J28,7.67,train,0.8971404,0.9197993,0.98696053
H145,J01,8.32,train,0.79847026,0.82912153,0.8106864
H146,J01,3.54,holdout,0.93021786,0.9359802,0.904069
H146,J02,9.45,holdout,0.9143592,0.95874125,0.9429936
H146,J09,9.75,holdout,0.8894856,0.96270233,0.845521
H146,J10,8.04,holdout,0.9144994,0.9594219,0.89811075
H146,J15,2.32,holdout,0.90392035,0.9288771,0.9063401
H146,J24,9.48,holdout,0.9058463,0.9551225,0.9149874
H147,J01,9.26,train,0.85918707,0.9357004,0.9529242
H147,J09,8.78,train,0.8408848,0.9366049,0.89489186
H147,J20,6.6,train,0.8558545,0.92628527,0.89478076
H147,J21,7.01,train,0.85025877,0.9221953,0.9037403
H147,J23,8.92,train,0.86346346,0.89733016,0.9299619
H147,J25,8.51,train,0.8367876,0.90307224,0.9113439
H147,J30,9.29,train,0.85446835,0.94155335,0.9566484
H147,J31,9.27,train,0.88864255,0.8981104,0.96747744
H148,J02,9.7,train,0.8572024,0.9190434,0.86680675
H148,J09,9.92,train,0.8957717,0.9253633,0.93943393
H148,J23,4.65,train,0.8957535,0.90342957,0.8417014
H148,J26,8.45,train,0.90325904,0.9121984,0.8871914
H148,J27,7.17,train,0.93448704,0.8905553,0.9126258
H148,J28,9.27,train,0.8819505,0.90342957,0.8560827
H148,J30,9.12,train,0.9393804,0.9363884,0.9144378
H148,J31,8.84,train,0.8614254,0.9591899,1.0
H149,J01,7.12,train,0.95708644,0.9568578,0.9443229
H149,J02,7.45,train,0.9200865,0.904414,0.876807
H149,J03,6.91,train,0.9304283,0.9147949,0.8813947
H149,J10,8.27,train,0.9496006,0.9151141,0.93354124
H149,J14,1.63,train,0.83755916,0.8758479,0.89595723
H149,J17,4.63,train,0.9212197,0.8954319,0.8950089
H149,J19,0.42,train,0.8536269,0.89162135,0.9153073
H149,J28,7.89,train,0.9521885,0.9365967,0.89466786
H149,J30,7.67,train,0.9426372,0.96394765,0.9355247
H149,J31,8.2,train,0.96594703,0.9340411,0.9142157
H150,J01,7.95,train,0.8822243,0.9047178,0.94796544
H150,J09,6.98,train,0.8668537,0.9048766,0.97093457
H150,J18,5.16,train,0.8787286,0.89778066,0.93210435
H150,J24,7.12,train,0.896662,0.89778066,0.98269665
H151,J02,8.65,train,0.89924395,0.93057406,0.97802395
H151,J10,9.14,train,0.9427533,0.9483353,0.9607294
H151,J22,1.71,train,0.8814294,0.9240236,0.93801033
H151,J23,5.13,train,0.9162173,0.9264876,0.9238715
H151,J31,7.47,train,0.9459402,0.9264876,0.95676506
H152,J02,9.19,train,0.82464945,0.82566863,0.7912927
H152,J27,9.56,train,0.8073584,0.8198936,0.78866625
H152,J28,9.63,train,0.79860365,0.794379,0.7888042
H153,J31,6.69,train,0.8361087,0.82549465,0.8131207
H154,J01,8.3,train,0.90778005,0.9306145,0.9421973
H154,J02,1.02,train,0.8956663,0.9306145,0.933154
H154,J14,3.44,train,0.89686334,0.9399086,0.93045974
H154,J15,0.96,train,0.8865619,0.947921,0.91451466
H154,J17,1.53,train,0.9118774,0.9013616,0.9093013
H154,J26,6.4,train,0.85787594,0.87743944,0.9193754
H154,J27,8.99,train,0.92009664,0.937484,0.8682844
H154,J28,0.75,train,0.96981955,0.94403154,0.895807
H155,J15,8.28,train,0.9177017,0.9499661,0.8742083
H155,J16,5.4,train,0.89288694,0.91549885,0.8772646
H155,J30,8.05,train,0.9264213,0.916902,0.9165429
H155,J31,7.93,train,0.92737496,0.9147757,0.91715586
H157,J01,2.19,train,0.88216794,0.9167515,0.79318035
H157,J02,3.39,train,0.8534936,0.9068064,0.8730242
H157,J17,5.82,train,0.87788427,0.9330692,0.86044514
H157,J19,5.9,train,0.86314666,0.9371624,0.9517024
H157,J20,5.8,train,0.8490325,0.9245914,0.93139917
H157,J23,2.33,train,0.8632827,0.92110515,0.8748684
H157,J24,6.24,train,0.83919865,0.96191484,0.9604584
H157,J27,7.13,train,0.8489217,0.95339996,0.94955784
H157,J29,5.5,train,0.8707589,0.91995436,0.95357
H158,J02,3.66,train,0.9273491,0.9141643,0.9060067
H158,J10,7.92,train,0.96900696,0.91368127,0.9356804
H158,J20,7.15,train,0.933777,0.9432923,1.0
H158,J21,7.86,train,0.9086426,0.958458,0.9275305
H158,J23,9.19,train,0.9267152,0.9588226,0.98710114
H158,J24,8.55,train,0.9411597,0.91368127,0.91122055
H158,J26,3.62,train,0.9297519,0.8994773,0.87177503
H158,J30,9.0,train,0.92948765,0.9341011,0.94659436
H159,J01,6.99,train,0.9150942,0.86922175,0.9159597
H159,J14,7.28,train,0.9114326,0.8825757,0.9025703
H159,J15,8.82,train,0.9216033,0.86483496,0.9430178
H159,J26,5.06,train,0.9263584,0.8645708,0.9131155
H160,J08,5.66,holdout,0.88112307,0.8633726,0.97406554
H160,J25,8.31,holdout,0.98429096,0.9792888,0.93810195
H160,J26,9.71,holdout,0.9406065,0.9418875,0.94113153
H160,J31,8.8,holdout,0.9620472,0.9254205,0.9317297
H161,J27,10.0,train,0.9894798,0.9603968,0.90988696
H162,J09,7.77,train,0.90228975,0.92006075,0.95469946
H162,J14,7.53,train,0.899978,0.91261005,0.9040302
H162,J20,7.9,train,0.901181,1.0,0.9482361
H162,J22,7.75,train,0.9244561,1.0,0.94707954
H162,J26,7.53,train,0.92499465,0.9324865,0.9282491
H162,J28,8.85,train,0.90228975,0.9076309,0.9243751
H162,J30,9.28,train,0.92040336,0.919611,0.9027829
H163,J01,8.82,train,0.89114326,0.9274285,0.94038427
H163,J02,7.43,train,0.92060447,0.94801146,0.91325134
H163,J09,9.38,train,0.8558237,0.94161266,0.9271742
H163,J15,8.85,train,0.95043874,0.94801146,0.9099496
H163,J17,8.55,train,0.9808265,0.94801146,0.9212184
H163,J19,8.68,train,0.95073533,0.91971755,0.9099496
H163,J26,9.63,train,0.9833368,0.94569856,0.9141929
H163,J27,8.99,train,0.9922112,0.94801146,0.9306548
H163,J28,9.1,train,0.9656554,0.94801146,0.9803103
H163,J31,7.67,train,0.97537327,0.926911,0.9075432
H164,J01,2.91,train,0.93794113,0.89705837,0.93534833
H164,J08,7.3,train,0.921121,0.9056177,0.9580868
H164,J09,8.08,train,0.9290116,0.9197887,0.9602801
H164,J17,2.03,train,0.9344982,0.88417435,0.8755463
H165,J01,6.37,train,0.9234772,0.90185803,0.8857397
H165,J15,2.32,train,0.8751995,0.9016514,0.884652
H165,J28,4.44,train,0.8768858,0.8932733,0.89264613
H165,J31,9.17,train,0.9525754,0.9414189,0.90423393
H201,J26,8.77,train,0.95048344,0.9717806,0.936767
H201,J27,7.93,train,0.9362371,0.93812424,0.94911397
H201,J28,8.09,train,0.95388466,0.96942854,0.9645349
H201,J29,7.49,train,0.9650348,0.94823027,0.95496047
H201,J30,8.47,train,0.9131205,0.97661805,0.96526647
H201,J31,7.13,train,0.95356894,0.948763,0.9195864
H201,J32,8.82,train,0.9286624,0.97865045,0.9381986
H202,J01,8.59,holdout,0.9163027,0.8919157,0.90752065
H202,J10,7.78,holdout,0.8931043,0.8801964,0.93846923
H202,J26,7.47,holdout,0.90910673,0.87985545,0.8232763
H202,J28,7.79,holdout,0.8811571,0.87449646,0.90462416
H204,J01,7.13,train,0.9081185,0.8481766,0.8807812
H204,J10,5.91,train,0.89885855,0.8488524,0.8622258
H204,J25,1.17,train,0.90095687,0.890292,0.8724545
H204,J26,6.34,train,0.9407084,0.84558034,0.8642056
H204,J27,9.18,train,0.8852029,0.83309907,0.84799886
H204,J28,6.73,train,0.92539585,0.8455715,0.85827816
H204,J30,4.88,train,0.8238412,0.87505484,0.8916851
H204,J32,7.88,train,0.87344193,0.85665125,0.90650773
H205,J26,2.95,holdout,0.960836,0.8711614,0.95406544
H205,J27,8.57,holdout,0.92615855,0.92946064,0.9122909
H205,J28,5.9,holdout,0.9595389,0.9613156,0.95253885
H205,J31,6.63,holdout,0.95431566,0.9487848,0.9213872
H206,J01,5.93,train,0.9333534,0.9302144,0.9345038
H206,J20,8.91,train,0.95177156,0.93084216,0.93682814
H206,J21,4.6,train,0.9614117,0.8745985,0.88097
H206,J31,7.43,train,0.9553884,0.97009903,0.9169737
H207,J01,7.77,train,0.86869323,0.9460185,0.8827831
H207,J02,7.6,train,0.8235607,0.9519888,0.8985711
H207,J20,3.75,train,0.85146904,0.869048,0.8527106
H207,J21,3.84,train,0.88183415,0.8291195,0.86247206
H207,J22,7.42,train,0.851397,0.9323678,0.9199079
H207,J23,6.25,train,0.8422533,0.9323678,0.91768765
H207,J26,7.98,train,0.88183415,0.9528759,0.89959747
H207,J32,6.29,train,0.85335165,0.9519888,0.91768765
H208,J01,0.13,train,0.8982709,0.8344255,0.8501299
H208,J26,5.39,train,0.9452476,0.865659,0.9359703
H208,J27,6.61,train,0.90595645,0.8982304,0.8979595
H208,J31,7.61,train,0.91680133,0.8860133,0.92140937
H209,J01,8.84,train,0.9294424,0.9462611,0.92120516
H209,J10,8.82,train,0.953258,0.9511683,0.90565073
H209,J28,1.72,train,0.92569757,0.92571205,0.87260836
H209,J31,4.42,train,0.9503509,0.95109534,0.91782606
H209,J32,6.91,train,0.929546,0.91475105,0.92437947
H210,J01,6.19,holdout,0.8349514,0.7961209,0.78925526
H211,J01,6.43,train,0.79438627,0.9064734,0.8919811
H211,J02,1.98,train,0.8564049,0.874915,0.88635737
H211,J10,6.88,train,0.8131912,0.9441066,0.8919811
H211,J24,6.33,train,0.8266845,0.8752624,0.88949823
H212,J01,6.41,train,0.87842834,0.8735463,0.8717891
H212,J02,8.05,train,0.8820773,0.882936,0.8868718
H212,J03,6.56,train,0.8928931,0.9001672,0.8612679
H212,J09,8.12,train,0.8825723,0.9025994,0.88944924
H212,J10,9.22,train,0.8889639,0.91498196,0.9082863
H212,J11,7.42,train,0.8583187,0.88425326,0.88386047
H212,J15,4.13,train,0.8665271,0.86891,0.88542134
H212,J17,8.02,train,0.8766271,0.8759536,0.8834015
H212,J24,8.9,train,0.9183595,0.9004782,0.90499884
H212,J25,7.97,train,0.90423954,0.884554,0.88386047
H212,J26,8.96,train,0.8888013,0.8346188,0.8937081
H212,J30,4.61,train,0.8959701,0.86485136,0.8993853
H212,J31,6.29,train,0.89411944,0.9058,0.8775286
H214,J01,5.1,train,0.9113312,0.9130174,0.9068577
H214,J02,5.27,train,0.83768666,0.8689606,0.8830251
H214,J10,4.88,train,0.90067756,0.84743613,0.9309008
H214,J11,2.96,train,0.8399267,0.86969244,0.89095426
H214,J17,5.05,train,0.88106245,0.909678,0.91750383
H214,J27,6.19,train,0.87150955,0.909678,0.9334469
H214,J28,6.99,train,0.8720276,0.93151754,0.9143687
H214,J31,7.22,train,0.871573,0.86940956,0.9159658
H217,J01,5.66,train,0.9346625,0.8770138,0.9596565
H217,J02,7.75,train,0.9138521,0.93118626,0.9469779
H217,J20,5.35,train,0.92163706,0.9297521,0.9111538
H217,J22,7.66,train,0.92016137,0.95271564,0.9164693
H217,J25,8.25,train,0.888095,0.9201651,0.95424855
H217,J31,3.88,train,0.9151898,0.9057479,0.9525439
H219,J20,8.09,train,0.82285345,0.85643286,0.89649457
H219,J23,2.23,train,0.86374813,0.844138,0.8521507
H219,J28,9.57,train,0.85932624,0.8906603,0.8966366
H219,J31,3.24,train,0.8557849,0.87635744,0.88383865
H220,J01,8.44,holdout,0.87581754,0.903761,0.8953547
H220,J02,7.79,holdout,0.87863743,0.9524462,0.89932424
H220,J10,8.63,holdout,0.88425094,0.9524462,0.8953547
H220,J23,5.62,holdout,0.8807683,0.9524462,0.8857571
H220,J28,8.49,holdout,0.87863743,0.9335432,0.8953547
H220,J29,8.51,holdout,0.88207763,0.9524462,0.9635576
H221,J11,6.5,train,0.8324387,0.84338707,0.8014677
H221,J24,7.39,train,0.8342528,0.82259274,0.7928239
H222,J02,8.09,train,0.9449103,0.9398843,0.9689374
H222,J21,8.82,train,0.92804706,0.9395534,0.9107317
H222,J22,4.97,train,0.87560415,0.91205275,0.9065417
H222,J31,8.06,train,0.9170476,0.9189242,0.94280916
H222,J32,9.34,train,0.9484372,0.93839717,0.9628199
H223,J04,4.27,holdout,0.89115626,0.88293594,0.8917037
H223,J11,8.07,holdout,0.92624813,0.939782,0.9241478
H223,J20,3.75,holdout,0.9149211,0.9225952,0.90896857
H223,J21,6.48,holdout,0.87315685,0.9634874,0.91896987
H223,J22,2.99,holdout,0.89800835,0.94039035,0.90896857
H223,J23,3.59,holdout,0.9152156,0.9181158,0.92298424
H223,J26,7.81,holdout,0.91577536,0.95470417,0.9214102
H223,J27,7.42,holdout,0.8918537,0.9247818,0.93447673
H223,J28,7.89,holdout,0.92133313,0.9252103,0.91025615
H226,J01,5.17,train,0.918328,0.94699574,0.91729814
H226,J09,9.57,train,0.9654114,0.98305833,0.9489016
H226,J27,7.7,train,0.91536236,0.93915296,0.938495
H226,J30,8.47,train,0.93887675,0.95369613,0.9424847
H227,J09,3.73,train,0.9197241,0.8447692,0.8767878
H227,J10,5.6,train,0.9339354,0.85340005,0.9009522
H227,J15,2.79,train,0.9325309,0.87128925,0.8797963
H227,J17,1.81,train,0.91163,0.8569146,0.8735153
H227,J26,6.82,train,0.91274816,0.8730582,0.9038236
H227,J30,6.43,train,0.9153151,0.8872088,0.95020276
H228,J02,6.77,train,0.91387904,0.86719525,0.9092629
H228,J04,1.49,train,0.88721824,0.89289427,0.9142132
H228,J05,2.13,train,0.91956836,0.8767423,0.90535665
H228,J22,0.77,train,0.8811767,0.882493,0.90161216
H228,J23,8.19,train,0.93203104,0.9155402,0.89420927
H228,J29,5.63,train,0.909196,0.8970362,0.90034676
H228,J30,7.95,train,0.90842557,0.9411522,0.878602
H228,J31,2.31,train,0.88418424,0.8953229,0.8910235
H229,J01,0.33,train,0.8997864,0.8982283,0.8460075
H229,J02,9.49,train,0.93948805,0.92890704,0.8693518
H229,J10,9.6,train,0.94545484,0.9006957,0.9004817
H229,J26,8.54,train,0.95620465,0.9001268,0.89461195
H230,J21,6.82,train,0.843228,0.81954634,0.8063568
H231,J02,7.62,train,0.927475,0.9283848,0.93494433
H231,J09,2.99,train,0.90626585,0.87531364,0.8334913
H231,J11,7.69,train,0.9552652,0.9293379,0.9541695
H231,J26,7.47,train,0.9333348,0.91239095,0.9421039
H231,J28,6.37,train,0.9596076,0.9127817,0.9083657
H231,J31,4.92,train,0.93532765,0.86840606,0.87634104
H232,J01,5.68,train,0.8691404,0.858637,0.8484288
H232,J02,8.13,train,0.8524039,0.9103836,0.90490866
H232,J04,2.34,train,0.8289367,0.8164756,0.8344288
H232,J05,3.95,train,0.8734688,0.8792343,0.80821407
H233,J07,5.14,holdout,0.7879096,0.8326287,0.7926336
H234,J01,4.71,train,0.8963381,0.9340969,0.87891126
H234,J02,6.24,train,0.9442017,0.8877721,0.9243821
H234,J03,8.87,train,0.9229717,0.9524242,0.9264945
H234,J21,3.01,train,0.88966334,0.9282063,0.90853935
H234,J22,7.46,train,0.91097003,0.94022775,0.9266232
H234,J27,2.77,train,0.95393217,0.8965462,0.8917946
H234,J29,6.74,train,0.9303377,0.9445747,0.87430984
H237,J02,7.65,train,0.892465,0.96108794,0.9341722
H237,J03,4.52,train,0.9284641,0.9416215,0.8789921
H237,J09,3.86,train,0.87771666,0.88088286,0.87251174
H237,J10,2.75,train,0.92054164,0.9204956,0.89548266
H237,J11,1.91,train,0.89971554,0.9050009,0.8612431
H237,J20,5.01,train,0.879689,0.92469573,0.8791146
H237,J22,7.01,train,0.912944,0.9714905,0.8781823
H237,J23,3.99,train,0.8855426,0.9634961,0.9082726
H237,J28,5.52,train,0.9095116,0.93535614,0.8881506
H237,J32,5.56,train,0.9012667,0.8917556,0.9366041
H238,J01,9.47,train,0.9112873,0.8928951,0.8923918
H238,J02,1.53,train,0.88475215,0.87983966,0.8969145
H238,J10,9.36,train,0.91542387,0.9121684,0.90604085
H238,J26,8.44,train,0.9211019,0.8977431,0.89704496
H238,J27,9.57,train,0.9210928,0.8960407,0.8935791
H238,J28,8.44,train,0.9414388,0.8922027,0.87436205
H238,J29,4.48,train,0.9270865,0.85538745,0.8606272
H238,J30,1.87,train,0.9243103,0.9041548,0.88789743
H238,J31,0.7,train,0.8901558,0.8625587,0.8969018
H239,J02,6.4,train,0.86073387,0.92822003,0.94831884
H239,J03,4.84,train,0.851045,0.9062714,0.9343586
H239,J07,3.48,train,0.8608465,0.93918097,0.9452687
H239,J09,9.33,train,0.85265017,0.9340184,0.8576311
H239,J11,5.9,train,0.8952105,0.8673959,0.8831859
H239,J20,9.57,train,0.8509801,0.95468646,0.8733466
H239,J21,7.07,train,0.9187316,0.9403024,0.9036504
H239,J26,4.6,train,0.8592222,0.9448261,0.9447921
H239,J29,2.58,train,0.8607059,0.9106048,0.8414577
